anio,tabla,pregunta,ambito,TOTAL,NADA,POCO,BASTANTE,MUCHO
2022,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para evaluar la necesidades de formación de la empresa,100,29.223,48.026,18.575,4.176
2022,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La falta de cursos de formación adecuados en el mercado,100,27.925,42.488,20.498,9.09
2022,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El alto coste de los cursos de formación,100,25.891,37.455,25.612,11.042
2022,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La empresa prefirió tener personal con contrato de formación y aprendizaje o formación por convenio de formación profesional dual,100,68.962,20.944,7.26,2.833
2022,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,100,32.419,37.621,23.319,6.641
2022,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,100,19.895,30.973,33.026,16.105
2022,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para acceder a ayudas o subvenciones públicas,100,27.179,34.54,27.391,10.89
2022,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Cancelación o aplazamiento de las actividades de formación debido a las restricciones por COVID,100,48.126,39.03,7.911,4.933
2022,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Otras razones,100,57.295,29.079,7.723,5.903
2022,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El nivel de formación de los empleados era el apropiado para las necesidades de la empresa,100,13.466,11.743,56.511,18.281
2022,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN","La estrategia preferida de la empresa fue contratar personal con la cualificación, habilidades o competencias requeridas",100,21.56,19.577,41.861,17.003
2022,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para evaluar la necesidades de formación de la empresa,100,29.01,48.47,19.973,2.547
2022,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La falta de cursos de formación adecuados en el mercado,100,30.764,40.566,26.094,2.576
2022,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El alto coste de los cursos de formación,100,26.862,42.816,27.447,2.875
2022,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La empresa prefirió tener personal con contrato de formación y aprendizaje o formación por convenio de formación profesional dual,100,65.922,19.738,12.35,1.991
2022,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,100,33.152,36.402,28.414,2.032
2022,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,100,24.599,27.633,36.991,10.777
2022,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para acceder a ayudas o subvenciones públicas,100,28.627,35.686,26.379,9.307
2022,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Cancelación o aplazamiento de las actividades de formación debido a las restricciones por COVID,100,46.577,33.159,17.686,2.579
2022,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Otras razones,100,52.013,28.912,17.598,1.477
2022,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El nivel de formación de los empleados era el apropiado para las necesidades de la empresa,100,12.538,17.534,44.223,25.705
2022,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN","La estrategia preferida de la empresa fue contratar personal con la cualificación, habilidades o competencias requeridas",100,27.634,20.704,38.088,13.574
2022,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para evaluar la necesidades de formación de la empresa,100,35.189,48.612,13.485,2.713
2022,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La falta de cursos de formación adecuados en el mercado,100,29.603,37.147,25.503,7.747
2022,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El alto coste de los cursos de formación,100,27.793,36.355,26.376,9.476
2022,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La empresa prefirió tener personal con contrato de formación y aprendizaje o formación por convenio de formación profesional dual,100,68.801,22.29,7.487,1.422
2022,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,100,33.291,34.429,24.224,8.056
2022,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,100,20.065,33.005,33.445,13.485
2022,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para acceder a ayudas o subvenciones públicas,100,26.694,35.603,28.197,9.506
2022,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Cancelación o aplazamiento de las actividades de formación debido a las restricciones por COVID,100,49.378,37.336,9.87,3.416
2022,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Otras razones,100,65.367,24.608,6.983,3.042
2022,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El nivel de formación de los empleados era el apropiado para las necesidades de la empresa,100,6.49,12.615,53.709,27.187
2022,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN","La estrategia preferida de la empresa fue contratar personal con la cualificación, habilidades o competencias requeridas",100,16.941,11.319,52.032,19.708
2022,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para evaluar la necesidades de formación de la empresa,100,26.112,52.53,19.191,2.168
2022,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La falta de cursos de formación adecuados en el mercado,100,23.776,50.058,20.322,5.844
2022,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El alto coste de los cursos de formación,100,20.247,36.115,29.964,13.675
2022,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La empresa prefirió tener personal con contrato de formación y aprendizaje o formación por convenio de formación profesional dual,100,70.427,20.917,6.996,1.66
2022,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,100,29.389,37.574,26.263,6.773
2022,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,100,17.491,27.204,41.626,13.679
2022,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para acceder a ayudas o subvenciones públicas,100,21.993,32.694,31.555,13.758
2022,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Cancelación o aplazamiento de las actividades de formación debido a las restricciones por COVID,100,46.617,40.257,10.354,2.773
2022,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Otras razones,100,56.966,27.115,11.636,4.283
2022,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El nivel de formación de los empleados era el apropiado para las necesidades de la empresa,100,7.837,14.853,52.362,24.948
2022,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN","La estrategia preferida de la empresa fue contratar personal con la cualificación, habilidades o competencias requeridas",100,19.19,16.486,43.774,20.55
2022,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para evaluar la necesidades de formación de la empresa,100,28.51,47.281,19.494,4.715
2022,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La falta de cursos de formación adecuados en el mercado,100,28.239,42.411,19.655,9.696
2022,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El alto coste de los cursos de formación,100,26.342,37.952,24.879,10.828
2022,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La empresa prefirió tener personal con contrato de formación y aprendizaje o formación por convenio de formación profesional dual,100,68.732,20.668,7.343,3.257
2022,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,100,32.694,38.222,22.816,6.268
2022,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,100,20.286,31.058,31.794,16.862
2022,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para acceder a ayudas o subvenciones públicas,100,28.034,34.617,26.627,10.722
2022,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Cancelación o aplazamiento de las actividades de formación debido a las restricciones por COVID,100,48.071,39.079,7.358,5.492
2022,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Otras razones,100,55.692,30.218,7.483,6.608
