anio,tabla,pregunta,ambito,TOTAL,NADA,POCO,BASTANTE,MUCHO
2023,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El nivel de formación de los empleados era el apropiado para las necesidades de la empresa,100.0,13.298,12.989,47.048,26.666
2023,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN","La empresa prefirió contratar a personal con la cualificación, habilidades y competencias necesarias",100.0,22.515,15.834,42.513,19.138
2023,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para evaluar la necesidades de formación de la empresa,100.0,34.626,43.329,18.429,3.615
2023,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La falta de cursos de formación adecuados en el mercado,100.0,30.82,37.724,23.285,8.171
2023,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El alto coste de los cursos de formación,100.0,29.688,30.322,28.816,11.174
2023,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La empresa prefirió tener personal con contratos formativos o personal en formación por convenio de Formación profesional dual a proporcionar más formación a sus trabajadores,100.0,69.642,19.834,8.497,2.027
2023,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,100.0,38.82,35.076,20.976,5.127
2023,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,100.0,25.882,26.926,34.851,12.341
2023,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para acceder a ayudas o subvenciones públicas,100.0,31.578,28.107,26.432,13.883
2023,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Otras razones,,,,,
2023,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El nivel de formación de los empleados era el apropiado para las necesidades de la empresa,100.0,9.342,15.6,46.107,28.95
2023,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN","La empresa prefirió contratar a personal con la cualificación, habilidades y competencias necesarias",100.0,20.93,24.717,35.177,19.176
2023,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para evaluar la necesidades de formación de la empresa,100.0,24.53,50.512,22.121,2.837
2023,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La falta de cursos de formación adecuados en el mercado,100.0,27.974,44.559,17.147,10.321
2023,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El alto coste de los cursos de formación,100.0,30.822,36.384,22.268,10.526
2023,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La empresa prefirió tener personal con contratos formativos o personal en formación por convenio de Formación profesional dual a proporcionar más formación a sus trabajadores,100.0,68.137,19.183,10.262,2.417
2023,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,100.0,37.748,40.945,15.173,6.134
2023,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,100.0,18.665,29.679,34.545,17.11
2023,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para acceder a ayudas o subvenciones públicas,100.0,34.519,37.117,19.534,8.83
2023,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Otras razones,100.0,52.853,35.571,6.172,5.404
2023,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El nivel de formación de los empleados era el apropiado para las necesidades de la empresa,100.0,13.897,12.082,47.22,26.801
2023,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN","La empresa prefirió contratar a personal con la cualificación, habilidades y competencias necesarias",100.0,28.162,13.991,41.491,16.355
2023,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para evaluar la necesidades de formación de la empresa,100.0,37.681,46.353,14.292,1.674
2023,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La falta de cursos de formación adecuados en el mercado,100.0,32.039,37.216,23.071,7.674
2023,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El alto coste de los cursos de formación,100.0,32.174,31.965,25.24,10.621
2023,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La empresa prefirió tener personal con contratos formativos o personal en formación por convenio de Formación profesional dual a proporcionar más formación a sus trabajadores,100.0,74.362,18.221,5.832,1.585
2023,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,100.0,35.443,33.368,25.978,5.211
2023,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,100.0,27.342,24.553,32.038,16.066
2023,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para acceder a ayudas o subvenciones públicas,100.0,33.808,29.002,24.251,12.939
2023,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Otras razones,100.0,59.53,21.441,11.261,7.768
2023,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El nivel de formación de los empleados era el apropiado para las necesidades de la empresa,100.0,8.907,9.738,45.769,35.585
2023,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN","La empresa prefirió contratar a personal con la cualificación, habilidades y competencias necesarias",100.0,23.078,10.488,44.367,22.067
2023,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para evaluar la necesidades de formación de la empresa,100.0,39.8,42.485,12.728,4.987
2023,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La falta de cursos de formación adecuados en el mercado,100.0,37.6,39.447,17.267,5.687
2023,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El alto coste de los cursos de formación,100.0,36.097,26.697,25.407,11.799
2023,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La empresa prefirió tener personal con contratos formativos o personal en formación por convenio de Formación profesional dual a proporcionar más formación a sus trabajadores,100.0,74.417,16.078,7.399,2.105
2023,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,100.0,37.41,35.59,17.056,9.944
2023,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,100.0,31.149,27.266,26.925,14.66
2023,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para acceder a ayudas o subvenciones públicas,100.0,30.623,32.428,23.661,13.287
2023,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Otras razones,100.0,58.64,24.726,9.754,6.881
2023,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El nivel de formación de los empleados era el apropiado para las necesidades de la empresa,100.0,13.682,13.587,47.164,25.567
2023,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN","La empresa prefirió contratar a personal con la cualificación, habilidades y competencias necesarias",100.0,21.528,16.957,42.306,19.208
2023,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para evaluar la necesidades de formación de la empresa,100.0,33.311,43.092,19.863,3.734
2023,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La falta de cursos de formación adecuados en el mercado,100.0,29.724,37.713,23.962,8.601
2023,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El alto coste de los cursos de formación,100.0,28.514,30.631,29.685,11.17
2023,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La empresa prefirió tener personal con contratos formativos o personal en formación por convenio de Formación profesional dual a proporcionar más formación a sus trabajadores,100.0,68.273,20.547,9.086,2.094
2023,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,100.0,39.508,35.388,20.576,4.528
2023,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,100.0,24.859,27.307,36.282,11.553
2023,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para acceder a ayudas o subvenciones públicas,100.0,31.402,27.59,26.995,14.013
2023,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Otras razones,100.0,68.273,20.547,9.086,2.094
