anio,tabla,pregunta,ambito,TOTAL,NADA,POCO,BASTANTE,MUCHO
2022,EAL-23d,"EMPRESAS DE LA INDUSTRIA QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE RELEVANCIA DE POSIBLES OBJETIVOS DE LAS ACCIONES FORMATIVAS",Responder a un sistema predeterminado de promoción interna,100,18.671,46.468,30.709,4.152
2022,EAL-23d,"EMPRESAS DE LA INDUSTRIA QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE RELEVANCIA DE POSIBLES OBJETIVOS DE LAS ACCIONES FORMATIVAS",Readaptar al personal a los cambios técnicos introducidos en la empresa,100,6.522,21.29,56.81,15.378
2022,EAL-23d,"EMPRESAS DE LA INDUSTRIA QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE RELEVANCIA DE POSIBLES OBJETIVOS DE LAS ACCIONES FORMATIVAS",Readaptar al personal a los cambios organizativos introducidos en la empresa,100,9.954,27.273,51.909,10.864
2022,EAL-23d,"EMPRESAS DE LA INDUSTRIA QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE RELEVANCIA DE POSIBLES OBJETIVOS DE LAS ACCIONES FORMATIVAS",Adaptar al personal recién incorporado a las técnicas y sistemas de la empresa,100,4.82,12.175,56.277,26.727
2022,EAL-23d,"EMPRESAS DE LA INDUSTRIA QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE RELEVANCIA DE POSIBLES OBJETIVOS DE LAS ACCIONES FORMATIVAS",Mejorar la cualificación básica del personal para compensar su insuficiencia o inadecuación formativa,100,5.671,21.41,56.59,16.329
2022,EAL-23d,"EMPRESAS DE LA INDUSTRIA QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE RELEVANCIA DE POSIBLES OBJETIVOS DE LAS ACCIONES FORMATIVAS",Adaptación impuesta por cambios normativos,100,6.994,25.628,47.141,20.237
2022,EAL-23e,"EMPRESAS DE LA CONSTRUCCIÓN QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE RELEVANCIA DE POSIBLES OBJETIVOS DE LAS ACCIONES FORMATIVAS",Responder a un sistema predeterminado de promoción interna,100,24.005,46.864,25.477,3.654
2022,EAL-23e,"EMPRESAS DE LA CONSTRUCCIÓN QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE RELEVANCIA DE POSIBLES OBJETIVOS DE LAS ACCIONES FORMATIVAS",Readaptar al personal a los cambios técnicos introducidos en la empresa,100,12.744,31.493,43.936,11.827
2022,EAL-23e,"EMPRESAS DE LA CONSTRUCCIÓN QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE RELEVANCIA DE POSIBLES OBJETIVOS DE LAS ACCIONES FORMATIVAS",Readaptar al personal a los cambios organizativos introducidos en la empresa,100,14.813,36.438,39.994,8.754
2022,EAL-23e,"EMPRESAS DE LA CONSTRUCCIÓN QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE RELEVANCIA DE POSIBLES OBJETIVOS DE LAS ACCIONES FORMATIVAS",Adaptar al personal recién incorporado a las técnicas y sistemas de la empresa,100,7.973,17.994,53.104,20.929
2022,EAL-23e,"EMPRESAS DE LA CONSTRUCCIÓN QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE RELEVANCIA DE POSIBLES OBJETIVOS DE LAS ACCIONES FORMATIVAS",Mejorar la cualificación básica del personal para compensar su insuficiencia o inadecuación formativa,100,5.539,21.427,52.02,21.014
2022,EAL-23e,"EMPRESAS DE LA CONSTRUCCIÓN QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE RELEVANCIA DE POSIBLES OBJETIVOS DE LAS ACCIONES FORMATIVAS",Adaptación impuesta por cambios normativos,100,4.575,19.935,53.599,21.891
2022,EAL-23f,"EMPRESAS DEL SECTOR SERVICIOS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE RELEVANCIA DE POSIBLES OBJETIVOS DE LAS ACCIONES FORMATIVAS",Responder a un sistema predeterminado de promoción interna,100,20.626,42.889,31.392,5.093
2022,EAL-23f,"EMPRESAS DEL SECTOR SERVICIOS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE RELEVANCIA DE POSIBLES OBJETIVOS DE LAS ACCIONES FORMATIVAS",Readaptar al personal a los cambios técnicos introducidos en la empresa,100,9.459,23.361,51.518,15.663
2022,EAL-23f,"EMPRESAS DEL SECTOR SERVICIOS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE RELEVANCIA DE POSIBLES OBJETIVOS DE LAS ACCIONES FORMATIVAS",Readaptar al personal a los cambios organizativos introducidos en la empresa,100,10.377,30.419,46.433,12.77
2022,EAL-23f,"EMPRESAS DEL SECTOR SERVICIOS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE RELEVANCIA DE POSIBLES OBJETIVOS DE LAS ACCIONES FORMATIVAS",Adaptar al personal recién incorporado a las técnicas y sistemas de la empresa,100,6.541,14.531,54.448,24.481
2022,EAL-23f,"EMPRESAS DEL SECTOR SERVICIOS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE RELEVANCIA DE POSIBLES OBJETIVOS DE LAS ACCIONES FORMATIVAS",Mejorar la cualificación básica del personal para compensar su insuficiencia o inadecuación formativa,100,7.865,22.166,54.12,15.849
2022,EAL-23f,"EMPRESAS DEL SECTOR SERVICIOS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE RELEVANCIA DE POSIBLES OBJETIVOS DE LAS ACCIONES FORMATIVAS",Adaptación impuesta por cambios normativos,100,8.793,27.926,44.579,18.702
