anio,tabla,pregunta,ambito,TOTAL,NADA,POCO,BASTANTE,MUCHO
2021,EAL-16c,"EMPRESAS DE MÁS DE 499 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Técnicas específicas del puesto de trabajo,100,7.091,21.517,41.542,29.85
2021,EAL-16c,"EMPRESAS DE MÁS DE 499 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS","De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",100,2.029,13.968,50.666,33.337
2021,EAL-16c,"EMPRESAS DE MÁS DE 499 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",En lenguas extranjeras,100,8.269,32.585,37.45,21.696
2021,EAL-16c,"EMPRESAS DE MÁS DE 499 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Básicas de cálculo y/o comunicación oral o escrita,100,5.369,30.837,48.727,15.067
2021,EAL-16c,"EMPRESAS DE MÁS DE 499 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Generales de tecnologías de la información,100,3.027,17.266,48.574,31.133
2021,EAL-16c,"EMPRESAS DE MÁS DE 499 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Profesionales de tecnologías de la información,100,7.027,27.353,40.54,25.079
2021,EAL-16d,"EMPRESAS DE LA INDUSTRIA, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De dirección,100,9.257,20.449,41.82,28.474
2021,EAL-16d,"EMPRESAS DE LA INDUSTRIA, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De trabajo en equipo,100,3.816,10.139,51.398,34.648
2021,EAL-16d,"EMPRESAS DE LA INDUSTRIA, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De atención al público/ trato a clientes,100,8.305,24.747,42.528,24.42
2021,EAL-16d,"EMPRESAS DE LA INDUSTRIA, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Administrativas en oficina,100,7.618,23.32,46.153,22.909
2021,EAL-16d,"EMPRESAS DE LA INDUSTRIA, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Técnicas específicas del puesto de trabajo,100,6.158,17.114,44.785,31.944
2021,EAL-16d,"EMPRESAS DE LA INDUSTRIA, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS","De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",100,6.415,15.689,45.708,32.188
2021,EAL-16d,"EMPRESAS DE LA INDUSTRIA, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",En lenguas extranjeras,100,19.26,40.599,29.476,10.665
2021,EAL-16d,"EMPRESAS DE LA INDUSTRIA, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Básicas de cálculo y/o comunicación oral o escrita,100,15.918,41.195,34.958,7.929
2021,EAL-16d,"EMPRESAS DE LA INDUSTRIA, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Generales de tecnologías de la información,100,10.142,27.925,47.259,14.674
2021,EAL-16d,"EMPRESAS DE LA INDUSTRIA, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Profesionales de tecnologías de la información,100,18.174,43.847,28.769,9.21
2021,EAL-16e,"EMPRESAS DE LA CONSTRUCCIÓN, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De dirección,100,11.291,22.576,40.465,25.668
2021,EAL-16e,"EMPRESAS DE LA CONSTRUCCIÓN, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De trabajo en equipo,100,3.056,10.602,52.847,33.495
2021,EAL-16e,"EMPRESAS DE LA CONSTRUCCIÓN, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De atención al público/ trato a clientes,100,10.241,30.807,38.976,19.977
2021,EAL-16e,"EMPRESAS DE LA CONSTRUCCIÓN, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Administrativas en oficina,100,9.333,24.181,45.299,21.187
2021,EAL-16e,"EMPRESAS DE LA CONSTRUCCIÓN, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Técnicas específicas del puesto de trabajo,100,8.432,19.942,42.667,28.96
2021,EAL-16e,"EMPRESAS DE LA CONSTRUCCIÓN, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS","De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",100,6.539,16.993,48.355,28.113
2021,EAL-16e,"EMPRESAS DE LA CONSTRUCCIÓN, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",En lenguas extranjeras,100,32.581,49.357,13.333,4.728
2021,EAL-16e,"EMPRESAS DE LA CONSTRUCCIÓN, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Básicas de cálculo y/o comunicación oral o escrita,100,22.934,41.523,28.916,6.627
2021,EAL-16e,"EMPRESAS DE LA CONSTRUCCIÓN, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Generales de tecnologías de la información,100,15.134,33.389,40.032,11.444
2021,EAL-16e,"EMPRESAS DE LA CONSTRUCCIÓN, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Profesionales de tecnologías de la información,100,26.078,45.617,22.635,5.669
2021,EAL-16f,"EMPRESAS DEL SECTOR SERVICIOS, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De dirección,100,11.649,23.523,40.161,24.667
2021,EAL-16f,"EMPRESAS DEL SECTOR SERVICIOS, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De trabajo en equipo,100,3.143,10.337,47.167,39.354
2021,EAL-16f,"EMPRESAS DEL SECTOR SERVICIOS, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De atención al público/ trato a clientes,100,4.383,14.912,38.505,42.2
2021,EAL-16f,"EMPRESAS DEL SECTOR SERVICIOS, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Administrativas en oficina,100,10.899,27.254,39.517,22.329
2021,EAL-16f,"EMPRESAS DEL SECTOR SERVICIOS, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Técnicas específicas del puesto de trabajo,100,19.004,30.992,33.899,16.106
2021,EAL-16f,"EMPRESAS DEL SECTOR SERVICIOS, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS","De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",100,5.781,18.093,46.718,29.408
2021,EAL-16f,"EMPRESAS DEL SECTOR SERVICIOS, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",En lenguas extranjeras,100,18.104,39.509,29.97,12.417
2021,EAL-16f,"EMPRESAS DEL SECTOR SERVICIOS, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Básicas de cálculo y/o comunicación oral o escrita,100,17.97,39.017,31.259,11.754
2021,EAL-16f,"EMPRESAS DEL SECTOR SERVICIOS, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Generales de tecnologías de la información,100,10.174,31.236,40.866,17.724
2021,EAL-16f,"EMPRESAS DEL SECTOR SERVICIOS, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Profesionales de tecnologías de la información,100,22.925,40.999,24.956,11.12
