anio,tabla,pregunta,ambito,TOTAL,NADA,POCO,BASTANTE,MUCHO
2021,EAL-25,"EMPRESAS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Otras razones,100,61.03,25.17,10.355,3.445
2021,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El nivel de formación de los empleados era el apropiado para las necesidades de la empresa,100,8.221,10.814,49.139,31.826
2021,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN","La estrategia preferida de la empresa fue contratar personal con la cualificación, habilidades o competencias requeridas",100,22.742,15.877,41.863,19.518
2021,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para evaluar la necesidades de formación de la empresa,100,32.725,45.247,18.48,3.548
2021,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La falta de cursos de formación adecuados en el mercado,100,32.768,39.761,23.365,4.106
2021,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El alto coste de los cursos de formación,100,32.629,35.169,24.218,7.984
2021,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La empresa prefirió tener personal con contrato de formación y aprendizaje o formación por convenio de formación profesional dual,100,72.803,18.612,7.03,1.555
2021,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,100,43.055,32.942,20.792,3.212
2021,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,100,30.084,24.072,34.976,10.868
2021,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para acceder a ayudas o subvenciones públicas,100,33.547,33.282,26.453,6.718
2021,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Cancelación o aplazamiento de las actividades de formación debido a las restricciones por COVID,100,44.076,29.956,17.576,8.392
2021,EAL-25a,"EMPRESAS DE 5 A 49 TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Otras razones,100,61.09,25.139,10.335,3.436
2021,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El nivel de formación de los empleados era el apropiado para las necesidades de la empresa,100,10.171,23.72,45.158,20.951
2021,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN","La estrategia preferida de la empresa fue contratar personal con la cualificación, habilidades o competencias requeridas",100,17.406,29.846,36.933,15.816
2021,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para evaluar la necesidades de formación de la empresa,100,27.873,51.618,16.956,3.553
2021,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La falta de cursos de formación adecuados en el mercado,100,23.111,55.293,15.393,6.203
2021,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El alto coste de los cursos de formación,100,22.847,49.599,22.598,4.956
2021,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La empresa prefirió tener personal con contrato de formación y aprendizaje o formación por convenio de formación profesional dual,100,62.179,28.447,8.171,1.203
2021,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,100,35.113,47.646,15.468,1.773
2021,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,100,21.574,30.965,38.846,8.614
2021,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para acceder a ayudas o subvenciones públicas,100,32.174,41.858,20.728,5.239
2021,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Cancelación o aplazamiento de las actividades de formación debido a las restricciones por COVID,100,33.753,38.136,15.731,12.38
2021,EAL-25b,"EMPRESAS DE 50 O MÁS TRABAJADORES QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Otras razones,100,57.364,27.058,11.58,3.998
2021,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El nivel de formación de los empleados era el apropiado para las necesidades de la empresa,100,9.496,10.606,57.511,22.386
2021,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN","La estrategia preferida de la empresa fue contratar personal con la cualificación, habilidades o competencias requeridas",100,28.559,18.829,39.241,13.371
2021,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para evaluar la necesidades de formación de la empresa,100,34.575,45.834,15.84,3.751
2021,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La falta de cursos de formación adecuados en el mercado,100,30.07,36.61,27.839,5.482
2021,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El alto coste de los cursos de formación,100,31.25,35.813,22.797,10.14
2021,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La empresa prefirió tener personal con contrato de formación y aprendizaje o formación por convenio de formación profesional dual,100,68.691,22.0,8.791,0.517
2021,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,100,37.018,35.37,24.068,3.544
2021,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,100,25.347,27.489,35.746,11.417
2021,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para acceder a ayudas o subvenciones públicas,100,30.547,31.63,30.733,7.09
2021,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Cancelación o aplazamiento de las actividades de formación debido a las restricciones por COVID,100,43.098,31.355,19.275,6.272
2021,EAL-25c,"EMPRESAS DE LA INDUSTRIA QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Otras razones,100,61.338,24.158,12.218,2.286
2021,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El nivel de formación de los empleados era el apropiado para las necesidades de la empresa,100,7.647,12.283,48.075,31.994
2021,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN","La estrategia preferida de la empresa fue contratar personal con la cualificación, habilidades o competencias requeridas",100,19.921,17.1,46.151,16.828
2021,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para evaluar la necesidades de formación de la empresa,100,29.677,52.486,16.18,1.656
2021,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La falta de cursos de formación adecuados en el mercado,100,30.953,44.233,21.728,3.086
2021,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El alto coste de los cursos de formación,100,28.929,38.127,24.992,7.952
2021,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La empresa prefirió tener personal con contrato de formación y aprendizaje o formación por convenio de formación profesional dual,100,68.362,20.598,9.876,1.164
2021,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,100,35.318,31.802,26.753,6.126
2021,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,100,24.725,26.675,38.187,10.414
2021,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para acceder a ayudas o subvenciones públicas,100,25.858,40.424,27.447,6.271
2021,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Cancelación o aplazamiento de las actividades de formación debido a las restricciones por COVID,100,47.74,35.897,12.854,3.509
2021,EAL-25d,"EMPRESAS DE LA CONSTRUCCIÓN QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Otras razones,100,58.904,31.182,5.903,4.01
2021,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El nivel de formación de los empleados era el apropiado para las necesidades de la empresa,100,9.322,19.972,44.085,26.621
2021,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN","La estrategia preferida de la empresa fue contratar personal con la cualificación, habilidades o competencias requeridas",100,19.895,23.023,40.511,16.571
2021,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para evaluar la necesidades de formación de la empresa,100,27.234,49.65,19.234,3.882
2021,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La falta de cursos de formación adecuados en el mercado,100,28.606,43.371,22.323,5.7
2021,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El alto coste de los cursos de formación,100,27.252,40.625,22.849,9.274
2021,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La empresa prefirió tener personal con contrato de formación y aprendizaje o formación por convenio de formación profesional dual,100,60.607,27.765,9.025,2.603
2021,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,100,36.482,39.792,20.221,3.505
2021,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,100,24.137,31.667,33.178,11.018
2021,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Dificultad para acceder a ayudas o subvenciones públicas,100,28.324,38.705,24.35,8.621
2021,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Cancelación o aplazamiento de las actividades de formación debido a las restricciones por COVID,100,37.071,35.169,19.129,8.632
2021,EAL-25e,"EMPRESAS DEL SECTOR SERVICIOS QUE NO PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE INFLUENCIA QUE SUPUSIERON CIERTOS MOTIVOS PARA NO PROPORCIONAR FORMACIÓN",Otras razones,100,52.707,32.784,11.022,3.487
