apartment_id,name,description,host_id,neighbourhood_name,neighbourhood_district,room_type,accommodates,bathrooms,bedrooms,beds,amenities_list,price_€,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review_date,last_review_date,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,is_instant_bookable,reviews_per_month,country,city,insert_date,has_availability_numeric,rating_above_80,occupancy_30,occupancy_rate_30,occupancy_60,occupancy_rate_60,occupancy_90,occupancy_rate_90,occupancy_365,occupancy_rate_365,is_instant_bookable_numeric,cat_premium,cat_confort,cat_conectividad,cat_familia,cat_seguridad,cat_parking,cat_cocina,logp
1967889,�tico con encanto en Argensola,"�tico impecable, soleado y tranquilo. 2 habitaciones y 2 ba�os, amplio sal�n con cocina y terraza de uso comunitario  En la zona m�s tranquila de Justicia, a espaldas de la Plaza de Par�s y de la iglesia de Santa B�rbara El edificio m�s emblem�tico de todo Chueca , portal catalogado por patrimonio La ubicaci�n es excelente junto a la luminosidad del apartamento y el edificio de los m�s impresionantes de Madrid Terraza uso comunitario Cuando necesiten Chueca es en s� mismo el mejor barrio de Madrid  Turismo, compras, ocio y gastronom�a Metro Col�n y bicicletas",8233510,Justicia,Centro,Entire home/apt,5,2,2,4,"TV,Wifi,Air conditioning,Kitchen,Paid parking off premises,Elevator,Heating,Washer,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Room-darkening shades,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Patio or balcony,Luggage dropoff allowed,Long term stays allowed,Wide hallway clearance,Well-lit path to entrance,Step-free access,Wide doorway,Wide clearance to bed,Wide clearance to shower,Toilet,Wide entryway,Host greets you,Handheld shower head,Roll-in shower",1500.0,2,1125,VERDADERO,16,39,62,62,22,2018-05-04,2019-01-08,93.0,10.0,10.0,10.0,10.0,10.0,9.0,VERDADERO,257.0,spain,Madrid,2019-01-14,1.0,True,14,46.67,21,35.0,28,31.11,303,83.01,1,1,1,1,0,1,1,1,7.313220387090301
1958839,Designer Loft + Private Terrace,"This extremely comfortable apartment combines all of the modern conveniences with a unique design and a fabulous 45-square meter private terrace. The flat sleeps 6: 2 bedrooms, each with a queen-size bed, and a large fold-out sofa bed in the living room (with a mattress that rolls over the top for extra comfort). The apartment also has 2 complete bathrooms, (one with a shower and the other with a romantic bathtub), overhead track lighting, a classic brick and wood, rolling ceiling and a fireplace! The living room, dining room and kitchen are all filled with light.  The beautiful private terrace contains a table with four chairs and a barbecue. There are also reclining chairs for relaxing & sunbathing and an outdoor shower if you need to cool off! There is also an electronic retractable awning if you're getting too hot. A quiet and elegant apartment in the city center, this is a perfect home away from home in Barcelona. This apartment is located only 3 blocks away from the Arco de Triun",3737066,el Fort Pienc,Eixample,Entire home/apt,6,2,2,3,"TV,Cable TV,Internet,Wifi,Air conditioning,Wheelchair accessible,Kitchen,Elevator,Indoor fireplace,Buzzer/wireless intercom,Family/kid friendly,Washer,Dryer",1600.0,3,1125,VERDADERO,22,38,65,248,0,,,,,,,,,,FALSO,,spain,Barcelona,2019-01-14,1.0,,8,26.67,22,36.67,25,27.78,117,32.05,0,1,1,1,1,0,0,1,7.3777589082278725
27916840,Piso Zen ChillOut,Piso de nueva construcci�n con habitaci�n independiente por la que se accede a una terraza peque�a. Piscina y garaje. Finca tranquila con seguridad de acceso.  Junto al metro Oporto y a 15 minutos del centro de Madrid. Pr�ximo a Madrid R�o. Excelente vivienda para disfrutar de una estancia maravillosa.,133893088,San Isidro,Carabanchel,Entire home/apt,6,1,1,0,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Smoking allowed,Elevator,Heating,Washer,Fire extinguisher,Essentials,Shampoo,Hangers,Iron,Laptop friendly workspace",490.0,1,1125,VERDADERO,17,17,17,221,2,2018-08-26,2018-12-11,100.0,10.0,9.0,10.0,10.0,10.0,9.0,VERDADERO,42.0,spain,Madrid,2019-01-14,1.0,True,13,43.33,43,71.67,73,81.11,144,39.45,1,1,1,1,0,1,1,1,6.194405391104672
13578240,"Double, clean and comfortable room!!","A double, clean and comfortable room. The flat is in a 1st floor, with quiet neighbors, has a fully equipped kitchen, living room, 2 bathrooms. The room has an exterior window with natural light, it is quiet and pleasant to rest after an intense day touring and visiting the beautiful attractions that Barcelona offers. That is why silence is requested from midnight.  Near the subway Coll La Teixonera (L5) and the subway Vall D' Hebron (L3) and BUS. A double, clean and comfortable room. The flat is in a 1st floor, with quiet neighbors, has a fully equipped kitchen, living room, 2 bathrooms. a fully equipped kitchen, living room, room with private bathroom. It is located in the La Teixonera, it is very safe and has restaurants, bars, supermarkets. The house is in a quiet area of Barcelona, near the subway Coll La Teixonera (L5) and the subway Vall D' Hebron (L3) and BUS, and a 5 minute walk from Vall D' Hebron Hospital. The room has an exterior window with natural light, it is quiet and p",78350239,la Teixonera,Horta-Guinard�,Private room,2,1,1,1,"TV,Internet,Wifi,Air conditioning,Kitchen,Heating,Family/kid friendly,Washer,Dryer,Essentials,Lock on bedroom door,Hangers,Iron,Host greets you",160.0,1,1125,VERDADERO,0,0,0,14,3,2016-06-18,2018-04-20,60.0,8.0,8.0,8.0,8.0,10.0,6.0,VERDADERO,1.0,spain,Barcelona,2019-01-14,1.0,False,30,100.0,60,100.0,90,100.0,351,96.16,1,0,1,1,1,1,0,1,5.075173815233827
17573054,Central city double room  with beautiful wiew,"Bright room in a typical Barcelona apartment nineteenth century,with a warm atmosphere and fully equipped. Located downtown the Born,the area is full of shops,restaurants,bars,surrounded by historical monuments(Cathedral,Museo Picasso,Palau della musica,Basilica of Santa Maria Del Mar..). With excellent access to all transport and 500 meters from seaside. PLEASE READ THE ENTIRE DESCRIPTION & DETAILS BEFORE BOOKING TO AVOID MISUNDERSTANDINGS! The flat is on the fifth floor (NO ELEVATOR!), we have lots of light all day long, it has two bedrooms, one is ours and the other we rent it on airbnb and we share a bathroom, a lovely living room and dining room where you can relax after a long day of activities. Your bedroom has a double bed, we will provide you with clean towels, linen and any thing you may need for your stay to be great! (We also have heating fan, fans, a hairdryer, etc). You can use the kitchen,the bathroom and the common area with sofa and living room. Located downtown the Bo",116438846,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room,2,1,1,1,"Wifi,Kitchen,Paid parking off premises,Washer,Essentials,Shampoo,Hangers,Hair dryer,Laptop friendly workspace,Hot water,Bed linens,Extra pillows and blankets,Refrigerator,Dishes and silverware,Cooking basics,Stove,Luggage dropoff allowed",370.0,2,20,VERDADERO,0,0,0,0,55,2017-03-19,2018-12-24,97.0,10.0,10.0,10.0,10.0,10.0,10.0,VERDADERO,247.0,spain,Barcelona,2019-01-14,1.0,True,30,100.0,60,100.0,90,100.0,365,100.0,1,0,0,1,0,0,1,1,5.91350300563827
10563232,Big Double room in front of Retiro,"120m2 flat in front of the Retiro Park and 10 min.  by walk from the Prado Museum, Puerta de Alcala, Gran Via .. The area is fantastic, the room is very large and tastefully decorated and we like being surrounded by people��� Your room is comfortable,  quiet and silent, reaching a total of 12 square meters with a lovely decoration, has WIFI and central heating. At your disposal will be: sheets, towels,  hair dryer. The apartment is located on the 4th floor, the building has an elevator and a doorman. The apartment has high ceilings and preserves yet the original wooden floor. The decor is rustic mixed with objects and furniture that we have acquired during our travels around the world. Large living room with projector, audio equipment,  many books and a special zone with a nice desk to work quitely. The kitchen is fully equipped with all the available appliances (refrigerator, dishwasher, , washing machine, toaster etc ...). We provide coffee / tea and toast. The only bathroom in the h",54484373,Ibiza,Retiro,Private room,2,1,1,1,"Wifi,Doorman,Breakfast,Pets live on this property,Dog(s),Elevator,Heating,First aid kit,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace",360.0,2,1125,VERDADERO,0,0,0,0,32,2016-03-13,2016-10-02,98.0,10.0,10.0,10.0,10.0,10.0,10.0,FALSO,92.0,spain,Madrid,2019-01-14,1.0,True,30,100.0,60,100.0,90,100.0,365,100.0,0,1,1,1,0,1,0,1,5.886104031450156
3445805,Apartamento n� 2 Puerta del Sol,"Apartamento en pleno centro de Madrid , totalmente equipado , wifi, lavadora, exterior. Situado en una calle peatonal junto a la Puerta del Sol a 1 minuto a pie de la Plaza Mayor. Rodeado de tiendas, bares y  el transporte p�blico que ofrece Madrid No se puede vivir m�s en el centro de Madrid en una calle peatonal y sentirte como un madrile�o. Rodeado de bares, tiendas, comercios y monumentos de Madrid. En pleno centro de Madrid A pie, no hace falta transporte p�blico.",6980058,Sol,Centro,Entire home/apt,2,1,0,1,"TV,Internet,Wifi,Air conditioning,Kitchen,Buzzer/wireless intercom,Heating,Washer,Fire extinguisher,Essentials,Shampoo",690.0,4,1125,VERDADERO,29,59,89,364,6,2015-06-19,2017-01-06,97.0,9.0,9.0,10.0,10.0,9.0,10.0,FALSO,14.0,spain,Madrid,2019-01-14,1.0,True,1,3.33,1,1.67,1,1.11,1,0.27,0,0,1,1,0,1,0,1,6.536691597591305
1916806,Sunny Terrace with views in Gracia,"The apartment is located in Corsega Street with Paseo de Gracia, in the heart of the city.  Is a great localitation, the guests can enjoy Barcelona. Just a few blocks walk can find La  Pedrera, Casa Batll�. Las Ramblas, Plaza Catalunya, La Sagrada Familia... all nearby.  Guests have available tourist places as restaurants, cocktails bars, rental bikes, etc.  In the office The apartments street C�rsega 369  Features  This apartment has 80m2, elegant, comfortable... it's ideal for couples, families or groups  for 4 persons.  The apartment has kitchen with a dining room, a little living room communicating with  the other rooms, (one room with a double bed and another room has two individual beds)  and a bathroom.  1 double bedrooms  2 single beds  1 bathroom  1 double sofa bed  1 kitchen  1 private terrace  Fully furnished and equipped  AC WIFI and all other facilities you will have access to a common hall off of the elevator but the apartment is completely yours. You should inform us abo",1369675,la Vila de Gr�cia,Gr�cia,Entire home/apt,6,1,2,3,"TV,Internet,Wifi,Air conditioning,Kitchen,Elevator,Free street parking,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Building staff,Babysitter recommendations,Crib,Pack 'n Play/travel crib,Room-darkening shades,Hot water,Bed linens,Extra pillows and blankets,Pocket wifi,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Patio or balcony,Luggage dropoff allowed,Wide hallway clearance,Wide doorway,Flat path to front door,Well-lit path to entrance,Step-free access,Wide doorway,Wide clearance to bed,Accessible-height bed,Step-free access,Wide doorway,Accessible-height Toilet,Wide clearance to shower,Toilet,Step-free access,Wide entryway,Handheld shower head,Paid parking on premises",1450.0,2,365,VERDADERO,21,42,64,322,19,2013-12-02,2018-09-17,82.0,8.0,9.0,9.0,9.0,10.0,8.0,FALSO,3.0,spain,Barcelona,2019-01-14,1.0,True,9,30.0,18,30.0,26,28.89,43,11.78,0,1,1,1,1,0,1,1,7.27931883541462
31275191,RAMBLAS COZY FLAT,Perfect place for visit the center of Barcelona. Only 3 minutes from the Ramblas and Boqueria market. Ideal for short holidays in the city. L3 LICEU METRO,229730993,el Raval,Ciutat Vella,Entire home/apt,4,1,0,2,"TV,Wifi,Kitchen,Essentials,Shampoo",420.0,1,1125,VERDADERO,6,15,32,294,0,,,,,,,,,,VERDADERO,,spain,Barcelona,2019-01-14,1.0,,24,80.0,45,75.0,58,64.44,71,19.45,1,0,0,1,0,0,0,1,6.040254711277414
9422043,Amazing Sagrada Familia apartment 51,"Modern, comfortable space for your lovely visit to Barcelona . Excellent location, only few minutes away from Sagrada Familia, Arc de Triump and Passeo de gracia avenue, found in the heart of Eixample. License: HUTB-003746 With a surface of 40 m2, this lovely apartment is perfect for your stay in Barcelona!  Entirely renovated the apartment has a capacity of 4 persons and is very functional with a fully equipped kitchen (microwave, vitroceramic hob, fridge, coffee machine, kettle, cooking utensils, washing and tumble drying machine, etc.).  It has  a double bedroom with a double bed. Lovely living room has a double sofa bed, a TV with 60 channels in different languages, a folding table for your meals and a built in wardrobe for your personal belongings. From the living room, you can appreciate a small balcony facing the street that lets the light go into all the apartment. With double glass windows, the apartment is very well soundproofed. The bathroom is composed of a shower, a WC and",47171261,la Dreta de l'Eixample,Eixample,Entire home/apt,4,1,1,2,"TV,Cable TV,Internet,Wifi,Air conditioning,Kitchen,Paid parking off premises,Elevator,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,Dryer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,High chair,Crib,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Stove,Patio or balcony,Luggage dropoff allowed,Step-free access,Host greets you",1290.0,2,1125,VERDADERO,23,46,75,183,14,2016-05-27,2019-01-07,94.0,9.0,9.0,10.0,10.0,10.0,9.0,VERDADERO,44.0,spain,Barcelona,2019-01-14,1.0,True,7,23.33,14,23.33,15,16.67,182,49.86,1,1,1,1,1,0,1,1,7.162397497355718
29890226,Attik by StaYourWay (longstay apartment),"Enjoy your long stay in Barcelona in a fully equipped flat in the center of the city. Located in Ciutat Vella district and connected to he public transportation network, including metro (L1, L3), train, airport bus and more bus lines. The apartment is ideal for a business or study stay. Important: This apartment is only available for stays of longer than 32 days. This apartment is located in the center of Barcelona, it's a fully renovated apartment. It's decorated in a modern style but influenced by the Danish philosophy of hygge with soft and simply design line. Enjoy a cosy living room with lots of light and a big terrace with views to Barcelona. Includes 2/3 seats sofa. There are two double bedrooms. Both have a closet and drawers. In the bedrooms you will find bedding, duvet, pillows, blankets and towels. Also has another room that you can use as a dressing room or laundry room. All the rooms have a windows with daylight.  The bathroom is equipped with shower, hairdryer and towels.",9916442,el Barri G�tic,Ciutat Vella,Entire home/apt,4,1,2,2,"TV,Wifi,Air conditioning,Kitchen,Smoking allowed,Elevator,Heating,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,Crib,Room-darkening shades,Hot water,Bed linens,Extra pillows and blankets,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Patio or balcony,Luggage dropoff allowed,Long term stays allowed,Step-free access,Step-free access",580.0,32,1125,VERDADERO,5,5,20,234,0,,,,,,,,,,FALSO,,spain,Barcelona,2019-01-14,1.0,,25,83.33,55,91.67,70,77.78,131,35.89,0,1,1,1,1,0,0,1,6.363028103540465
18682379,"Lush, sunny & quiet 2 bedroom apartment","Search no more! Welcome to your spacious 2 bedroom home with loads of natural light in the heart of Barcelona. Passeo de Gracia is 7 min walk. Sagrada Familia, Pedrera and Passeo St. Joan - at a hands reach. Ciutadella park is 10 minutes strolling. It�s very central yet quiet place to enjoy your coffee in the balcony in the morning. Super well connected, 2 different metro stations just 1 block away. Loads of shops, bars, supermarkets. 10 min walk from Pl. Catalunya or 20 min to the beach. I have this wonderful spacious Barcelona apartment with high ceiling and traditional ceramic Catalonian mosaic floors. Those are irreplaceable in summer! The flat is very spacious, there�s a lot of place for luggage. It has a living room, 1 double bedroom, 1 single room and a massive kitchen. 4 people sleep comfortably. The kitchen is fully equipped, also we have Nespresso coffee machine, blenders for smoothies and surely wine opener :) Feel free to use it all! It�s very central, yet very quiet as for",27775148,la Dreta de l'Eixample,Eixample,Entire home/apt,4,1,2,2,"Wifi,Kitchen,Breakfast,Elevator,Family/kid friendly,Washer,Essentials,Hangers,Hair dryer,Iron,Hot water,Host greets you",2750.0,4,60,VERDADERO,0,8,8,14,8,2017-07-18,2019-01-01,100.0,10.0,10.0,10.0,10.0,10.0,9.0,FALSO,44.0,spain,Barcelona,2019-01-14,1.0,True,30,100.0,52,86.67,82,91.11,351,96.16,0,0,1,1,1,0,0,1,7.919356190660617
11431731,APARTMENTS ADELFAS 4 DECO 4 PAX,"Apartment recently reformed with a 4 people maximum capacity. It has an independent bedroom with a double bed or two single beds, living room area with one sofa bed, full equipped kitchen and complete bathroom. Apartment (maximum capacity: 4 persons): This apartment has one independent bedroom and a living room; the bedroom has a double bed of 1.35 or two single beds of 90, in the living room there is a double sofa bed of 1.50, full equipped kitchen and one complete bathroom. Building Description: It is a building of new construction  (October 2007), and it has all the amenities: elevator and all accommodations. The apartmentsare bright and modern and very elegant finished. This apartment belongs to the building Apartments Adelfas, in the same building we have apartments, two-bedroom flats and penthouses with terrace of two and three bedrooms, all of these apartments are advertised on this site if you do not find what you request information from any of them. Equipment of the apartment",60041546,Adelfas,Retiro,Entire home/apt,4,1,1,1,"TV,Wifi,Air conditioning,Kitchen,Smoking allowed,Pets allowed,Elevator,Heating,Family/kid friendly,Washer,Essentials,Hangers,Iron,Hot water,Host greets you",710.0,2,1125,VERDADERO,24,54,84,236,8,2018-08-27,2018-12-31,90.0,10.0,8.0,10.0,10.0,9.0,9.0,VERDADERO,169.0,spain,Madrid,2019-01-14,1.0,True,6,20.0,6,10.0,6,6.67,129,35.34,1,0,1,1,1,0,0,1,6.565264970035361
5740305,Un econ�mico apto en una zona verde,"Tiene todas las comodidades, �rea ideal para disfrutar de tapas, como para pasear con ni�os, hay 2 parques naturales cerca. Ubicaci�n muy buena, metro a 400 m y autobuses a 100m al centro de Madrid en  20 m. Tiene hab matrimonio y sal�n con sof� cama Precioso y acogedor apartamento con capacidad m�xima para 4 personas. Situado en una privilegiada zona de Madrid, tranquila, residencial y con comercios y lineas de transporte ( autob�s y metro a 3 min) que te conectan con el centro de la ciudad en 20 minutos. Mi casa es un bajo, no tiene escaleras que subir. La casa esta provista de una habitaci�n con cama doble y el sal�n que tiene un sof� que se hace cama de un metro y medio de ancho, cocina totalmente equipada y ba�o con ba�era. Wifi gratuito. Recibirles en la entrega y recogida de las llaves. �rea con muchas tiendas y tambi�n zonas verdes, y que es muy agradable para correr, pasear y disfrutar con tranquilidad L�nea 5 de Metro-Ciudad Lineal y autobuses l�neas 70 y 146 llegando ambos a",25633808,Concepci�n,Ciudad Lineal,Entire home/apt,4,1,1,0,"TV,Internet,Wifi,Wheelchair accessible,Kitchen,Free parking on premises,Smoking allowed,Free street parking,Buzzer/wireless intercom,Heating,Family/kid friendly,Washer,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Children's books and toys,Hot water,Luggage dropoff allowed,Host greets you",500.0,1,1125,VERDADERO,10,39,69,341,60,2015-04-05,2018-11-04,91.0,9.0,9.0,9.0,9.0,9.0,9.0,FALSO,13.0,spain,Madrid,2019-01-14,1.0,True,20,66.67,21,35.0,21,23.33,24,6.58,0,0,1,1,1,1,1,1,6.214608098422191
18197251,Factory by StaYourWay (longstay apartment),"Enjoy your long stay in Barcelona in a fully equipped flat in the center of the city. Located in Eixample district and connected to he public transportation network, including metro (L3, L4, L5) and buses. The apartment is ideal for a business or study stay and has a capacity of 3 people.  Important: This apartment is only available for stays of longer than 38 days. Classic essence of Eixample in a fully renovated apartment. Original features including high ceilings, mosaic floors and wood finishings integrated in a Industrial homestyle with soft and simply design line.  Enjoy a cosy living room with lots of light and a balcony with views to La Pedrera. Includes 2/3 seats sofa. There is one double bedroom. In the bathroom you will find bedding and blanket. There is second room with a big table, you can use as a dinning room or as a office.  The bathroom is equipped with shower, hairdryer and towels. About the kitchen is equipped with big refrigerator, microwave, coffee maker, toaster a",9916442,la Dreta de l'Eixample,Eixample,Entire home/apt,2,1,1,1,"TV,Internet,Wifi,Air conditioning,Kitchen,Elevator,Heating,Family/kid friendly,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Lockbox,Pack 'n Play/travel crib,Hot water,Bed linens,Extra pillows and blankets,Paid parking on premises",590.0,32,365,VERDADERO,0,0,0,198,2,2018-06-27,2018-09-07,100.0,10.0,9.0,10.0,9.0,10.0,10.0,FALSO,3.0,spain,Barcelona,2019-01-14,1.0,True,30,100.0,60,100.0,90,100.0,167,45.75,0,0,1,1,1,1,1,1,6.380122536899765
15823039,Acogedor apartamento en el centro,"Un rinconcito de calma, en el centro de Madrid :) A tan solo diez minutos caminando del Palacio Real y parada del autob�s en la puerta a Sol. A la vez, junto al paseo del r�o y la casa de campo donde encontrar paz y tranquilidad. Inmejorable!! Lo hace �nico su luz y su energ�a. Es peque�ito, pero muy acogedor y agradable :) Habitaci�n doble, cocina, Aseo, sal�n con televisor. A trav�s del tel�fono o mensajes, podr�n comunicarse en todo momento, para solucionar cualquier duda o necesidad :) Esta genial por que estas en pleno centro, pero en una zona tranquila con todos los servicios posibles :) Muy cerca, hay un polideportivo en el que se puede practicar deportes como la nataci�n o musculaci�n por unos 5� d�a La mejor forma es en Autob�s, hay varias paradas que comunican con cercan�as Renfe y metro. Tal como a la puerta del sol y Pr�ncipe P�o u Atocha, del cual se puede ir al aeropuerto directamente. Caminando para hacer turismo tambi�n es perfecto. Esta muy cerca de la puerta del sol,",19814690,Imperial,Arganzuela,Entire home/apt,2,1,1,1,"TV,Wifi,Air conditioning,Kitchen,Heating,Washer,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Room-darkening shades,Hot water,Bed linens,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Stove,Disabled parking spot,Paid parking on premises",800.0,2,1125,VERDADERO,13,30,48,275,24,2017-02-27,2019-01-01,98.0,10.0,10.0,10.0,10.0,9.0,9.0,FALSO,105.0,spain,Madrid,2019-01-14,1.0,True,17,56.67,30,50.0,42,46.67,90,24.66,0,0,1,1,0,1,1,1,6.684611727667927
31033356,Mayor Apartment,"Descubre este fant�stico apartamento en el km0 de Madrid en las mejores zonas de m�s atractivo como museos, plazas, parques jardines, tiendas y grandes musicales. Ideal para parejas o amigos por su comodidad, espacios amplios y grandes calidades. En pleno centro de Madrid con todas las facilidades que necesitas si quieres disfrutar en tus vacaciones o planes de trabajo, con todo tipo de transporte p�blicos cercanos. El apartamento tiene todo lo necesario para que tu estancia sea los m�s c�moda posible. Edificio de c�modo acceso con un acceso amplio al apartamento, el encanto de la vivienda es la preciosa luz natural que entra y la preciosa decoraci�n que tanto cari�o le dedicamos para que tu estancia sea lo m�s c�moda posible. Dispones de todos los elementos y servicios para sentirte en tu propio hogar y disfrutes a pleno tu estancia. Estamos a vuestra disposici�n si as� lo deseas, no dud�is en preguntar ya sea por chat o por tel�fono durante vuestra estancia El con el Metro de Madrid,",231794383,Sol,Centro,Entire home/apt,4,1,1,1,"TV,Wifi,Air conditioning,Kitchen,Heating,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Hot water,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Long term stays allowed,Host greets you",1800.0,3,1125,VERDADERO,17,47,77,78,1,2019-01-02,2019-01-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,VERDADERO,10.0,spain,Madrid,2019-01-14,1.0,True,13,43.33,13,21.67,13,14.44,287,78.63,1,0,1,1,0,0,0,1,7.495541943884256
23449765,Loft Art,"Loft moderno, de lujo en el centro de Madrid, edifico historico de 1900, zona muy tranquila a un paso de bares, restaurantes y teatros. Fue sala de expisiciones, ahora tu puedes dormir rodeado de arte en el barrio mas alternativo y dinamico de Madrid. A cinco minuros de la Puerta del Sol y Plaza Mayor. Triangulo del Arte. Prado, Reina Sofia y Thyssen a 10 minutos.  Cocina equipada, ba�o completo.  Wifi gratuito fibra 50 Sala de exposiciones convertida en alojamiento en el barrio mas dinamico de Madrid. Tranquilidad en el centro historico Cocina y ba�o totalmente equipados. Wifi fibra 50 Siempre dispuesto ayudar y aconsejar para que paseis unos dias inolvidables en Madrid Barrio con mucha energia artistica. Arte, teatro, musica y locales entra�ables para compartir momentos. Metro linea 1 Parada Anton Martin y linea 3 Lavapies. Atocha Renfe conexion directa aeropuerto T1 T2 T3 T4 a 15m caminando.",174935966,Embajadores,Centro,Entire home/apt,4,1,1,1,"Wifi,Air conditioning,Kitchen,Paid parking off premises,Pets allowed,Heating,Essentials,Shampoo,Hangers,Laptop friendly workspace,Bathtub,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Pocket wifi,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Long term stays allowed,Wide hallway clearance,Wide doorway,Well-lit path to entrance,Host greets you,Paid parking on premises",950.0,1,1125,VERDADERO,29,59,89,269,14,2018-04-08,2018-12-16,87.0,9.0,9.0,9.0,9.0,9.0,9.0,VERDADERO,149.0,spain,Madrid,2019-01-14,1.0,True,1,3.33,1,1.67,1,1.11,96,26.3,1,1,1,1,0,0,1,1,6.856461984594587
31425834,Gran habitacion doble SOLO PARA CHICAS/ONLY GIRLS,,202982546,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room,1,1,1,1,"Wifi,Essentials,Shampoo,Hangers,Hair dryer,Hot water",400.0,1,7,VERDADERO,25,55,85,86,0,,,,,,,,,,FALSO,,spain,Barcelona,2019-01-14,1.0,,5,16.67,5,8.33,5,5.56,279,76.44,0,0,0,1,0,0,0,0,5.991464547107982
24589255,Gothic Quarter Penthouse Double Room by La Rambla,"The decor blends contemporary elements, such as furniture and lighting, with original, historic features, such as the dramatic ceiling beams made of rough wood. The living area consists of a charming lounge area with a warm white-and-beige and black color scheme illuminated by abundant light from the floor to ceiling windows. Down the hall from from this is a modern open kitchen and a dining space, also great for getting some work done. Newly renovated sparkling clean apartment with a a lot of space and laid out well for sharing. Beautiful furnishings and original details... in the heart of Barcelona Center's Gothic Quarter exactly where you want to be. Newly renovated sparkling clean apartment with a a lot of space and laid out well for sharing. Beautiful furnishings and original details... in the heart of Barcelona Center's Gothic Quarter exactly where you want to be. Please note! We received a couple negative reviews lately due to people not understanding or reading the listing comp",1988318,el Barri G�tic,Ciutat Vella,Private room,2,1,1,2,"TV,Cable TV,Wifi,Kitchen,Smoking allowed,Heating,Family/kid friendly,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Hot water",460.0,2,31,VERDADERO,0,0,0,0,5,2018-05-06,2018-06-03,84.0,9.0,8.0,10.0,9.0,10.0,8.0,FALSO,59.0,spain,Barcelona,2019-01-14,1.0,True,30,100.0,60,100.0,90,100.0,365,100.0,0,0,1,1,1,1,0,1,6.131226489483141
24589911,Port Vell,"This holiday accommodation located near Port Vell is a great place to stay during your visit to Barcelona. A 2 bedroom flat that can hold up to 5 people, there is 1 main bedroom with an attached full bathroom, that has a queen size bed. The other room has 2 single beds, and the living room has a sofa bed that is suitable for sleeping if necessary. The flat is located on the 2nd floor and there is an elevator. Both the main bedroom and living room have balconies that look out. Se solicita un mes de fianza y comisi�n de agencia",86551441,el Poble Sec,Sants-Montju�c,Entire home/apt,5,1,2,4,"Wifi,Air conditioning,Kitchen,Elevator,Heating,Family/kid friendly,Washer,Dryer,Shampoo,Hair dryer,Iron",460.0,32,1125,VERDADERO,0,0,0,228,0,,,,,,,,,,FALSO,,spain,Barcelona,2019-01-14,1.0,,30,100.0,60,100.0,90,100.0,137,37.53,0,0,1,1,1,0,0,1,6.131226489483141
