Provincias;País de residencia;Meses;Total
10 Cáceres;Total;Noviembre;7.110
10 Cáceres;Total;Diciembre;7.363
10 Cáceres;Españoles;Total;65.273
10 Cáceres;Españoles;Enero;495
10 Cáceres;Españoles;Febrero;636
10 Cáceres;Españoles;Marzo;3.381
10 Cáceres;Españoles;Abril;2.177
10 Cáceres;Españoles;Mayo;3.871
10 Cáceres;Españoles;Junio;5.811
10 Cáceres;Españoles;Julio;8.925
10 Cáceres;Españoles;Agosto;12.348
10 Cáceres;Españoles;Septiembre;6.572
10 Cáceres;Españoles;Octubre;7.350
10 Cáceres;Españoles;Noviembre;6.698
10 Cáceres;Españoles;Diciembre;7.011
10 Cáceres;Extranjeros;Total;3.840
10 Cáceres;Extranjeros;Enero;46
10 Cáceres;Extranjeros;Febrero;47
10 Cáceres;Extranjeros;Marzo;..
10 Cáceres;Extranjeros;Abril;15
10 Cáceres;Extranjeros;Mayo;421
10 Cáceres;Extranjeros;Junio;202
10 Cáceres;Extranjeros;Julio;440
10 Cáceres;Extranjeros;Agosto;564
10 Cáceres;Extranjeros;Septiembre;293
10 Cáceres;Extranjeros;Octubre;1.047
10 Cáceres;Extranjeros;Noviembre;412
10 Cáceres;Extranjeros;Diciembre;352
10 Cáceres;Unión Europea27 (sin España);Total;2.653
10 Cáceres;Unión Europea27 (sin España);Enero;46
10 Cáceres;Unión Europea27 (sin España);Febrero;16
10 Cáceres;Unión Europea27 (sin España);Marzo;..
10 Cáceres;Unión Europea27 (sin España);Abril;15
10 Cáceres;Unión Europea27 (sin España);Mayo;248
10 Cáceres;Unión Europea27 (sin España);Junio;185
10 Cáceres;Unión Europea27 (sin España);Julio;273
10 Cáceres;Unión Europea27 (sin España);Agosto;443
10 Cáceres;Unión Europea27 (sin España);Septiembre;182
10 Cáceres;Unión Europea27 (sin España);Octubre;778
10 Cáceres;Unión Europea27 (sin España);Noviembre;193
10 Cáceres;Unión Europea27 (sin España);Diciembre;273
10 Cáceres;Alemania;Total;225
10 Cáceres;Alemania;Enero;..
10 Cáceres;Alemania;Febrero;..
10 Cáceres;Alemania;Marzo;..
10 Cáceres;Alemania;Abril;..
10 Cáceres;Alemania;Mayo;31
10 Cáceres;Alemania;Junio;24
10 Cáceres;Alemania;Julio;17
10 Cáceres;Alemania;Agosto;16
10 Cáceres;Alemania;Septiembre;..
10 Cáceres;Alemania;Octubre;75
10 Cáceres;Alemania;Noviembre;53
10 Cáceres;Alemania;Diciembre;..
10 Cáceres;Austria;Total;24
10 Cáceres;Austria;Enero;..
10 Cáceres;Austria;Febrero;..
10 Cáceres;Austria;Marzo;..
10 Cáceres;Austria;Abril;..
10 Cáceres;Austria;Mayo;..
10 Cáceres;Austria;Junio;..
10 Cáceres;Austria;Julio;..
10 Cáceres;Austria;Agosto;..
10 Cáceres;Austria;Septiembre;24
10 Cáceres;Austria;Octubre;..
10 Cáceres;Austria;Noviembre;..
10 Cáceres;Austria;Diciembre;..
10 Cáceres;Bélgica;Total;120
10 Cáceres;Bélgica;Enero;..
10 Cáceres;Bélgica;Febrero;16
10 Cáceres;Bélgica;Marzo;..
10 Cáceres;Bélgica;Abril;..
10 Cáceres;Bélgica;Mayo;..
10 Cáceres;Bélgica;Junio;24
10 Cáceres;Bélgica;Julio;15
10 Cáceres;Bélgica;Agosto;..
10 Cáceres;Bélgica;Septiembre;..
10 Cáceres;Bélgica;Octubre;48
10 Cáceres;Bélgica;Noviembre;..
10 Cáceres;Bélgica;Diciembre;..
10 Cáceres;Dinamarca;Total;17
10 Cáceres;Dinamarca;Enero;..
10 Cáceres;Dinamarca;Febrero;..
10 Cáceres;Dinamarca;Marzo;..
10 Cáceres;Dinamarca;Abril;..
10 Cáceres;Dinamarca;Mayo;..
10 Cáceres;Dinamarca;Junio;..
10 Cáceres;Dinamarca;Julio;17
10 Cáceres;Dinamarca;Agosto;..
10 Cáceres;Dinamarca;Septiembre;..
10 Cáceres;Dinamarca;Octubre;..
10 Cáceres;Dinamarca;Noviembre;..
10 Cáceres;Dinamarca;Diciembre;..
10 Cáceres;Finlandia;Total;48
10 Cáceres;Finlandia;Enero;..
10 Cáceres;Finlandia;Febrero;..
10 Cáceres;Finlandia;Marzo;..
10 Cáceres;Finlandia;Abril;..
10 Cáceres;Finlandia;Mayo;48
10 Cáceres;Finlandia;Junio;..
10 Cáceres;Finlandia;Julio;..
10 Cáceres;Finlandia;Agosto;..
10 Cáceres;Finlandia;Septiembre;..
10 Cáceres;Finlandia;Octubre;..
10 Cáceres;Finlandia;Noviembre;..
10 Cáceres;Finlandia;Diciembre;..
10 Cáceres;Francia;Total;596
10 Cáceres;Francia;Enero;30
10 Cáceres;Francia;Febrero;..
10 Cáceres;Francia;Marzo;..
10 Cáceres;Francia;Abril;15
10 Cáceres;Francia;Mayo;55
10 Cáceres;Francia;Junio;24
10 Cáceres;Francia;Julio;98
10 Cáceres;Francia;Agosto;48
10 Cáceres;Francia;Septiembre;63
10 Cáceres;Francia;Octubre;130
10 Cáceres;Francia;Noviembre;18
10 Cáceres;Francia;Diciembre;115
10 Cáceres;Grecia;Total;18
10 Cáceres;Grecia;Enero;..
10 Cáceres;Grecia;Febrero;..
10 Cáceres;Grecia;Marzo;..
10 Cáceres;Grecia;Abril;..
10 Cáceres;Grecia;Mayo;..
10 Cáceres;Grecia;Junio;..
10 Cáceres;Grecia;Julio;..
10 Cáceres;Grecia;Agosto;..
10 Cáceres;Grecia;Septiembre;..
10 Cáceres;Grecia;Octubre;..
10 Cáceres;Grecia;Noviembre;18
10 Cáceres;Grecia;Diciembre;..
10 Cáceres;Irlanda;Total;16
10 Cáceres;Irlanda;Enero;..
10 Cáceres;Irlanda;Febrero;..
10 Cáceres;Irlanda;Marzo;..
10 Cáceres;Irlanda;Abril;..
10 Cáceres;Irlanda;Mayo;..
10 Cáceres;Irlanda;Junio;..
10 Cáceres;Irlanda;Julio;..
10 Cáceres;Irlanda;Agosto;..
10 Cáceres;Irlanda;Septiembre;..
10 Cáceres;Irlanda;Octubre;16
10 Cáceres;Irlanda;Noviembre;..
10 Cáceres;Irlanda;Diciembre;..
10 Cáceres;Italia;Total;177
10 Cáceres;Italia;Enero;..
10 Cáceres;Italia;Febrero;..
10 Cáceres;Italia;Marzo;..
10 Cáceres;Italia;Abril;..
10 Cáceres;Italia;Mayo;53
10 Cáceres;Italia;Junio;24
10 Cáceres;Italia;Julio;..
10 Cáceres;Italia;Agosto;40
10 Cáceres;Italia;Septiembre;16
10 Cáceres;Italia;Octubre;..
10 Cáceres;Italia;Noviembre;35
10 Cáceres;Italia;Diciembre;..
10 Cáceres;Luxemburgo;Total;..
10 Cáceres;Luxemburgo;Enero;..
10 Cáceres;Luxemburgo;Febrero;..
10 Cáceres;Luxemburgo;Marzo;..
10 Cáceres;Luxemburgo;Abril;..
10 Cáceres;Luxemburgo;Mayo;..
10 Cáceres;Luxemburgo;Junio;..
10 Cáceres;Luxemburgo;Julio;..
10 Cáceres;Luxemburgo;Agosto;..
10 Cáceres;Luxemburgo;Septiembre;..
10 Cáceres;Luxemburgo;Octubre;..
10 Cáceres;Luxemburgo;Noviembre;..
10 Cáceres;Luxemburgo;Diciembre;..
10 Cáceres;Países Bajos;Total;187
10 Cáceres;Países Bajos;Enero;..
10 Cáceres;Países Bajos;Febrero;..
10 Cáceres;Países Bajos;Marzo;..
10 Cáceres;Países Bajos;Abril;..
10 Cáceres;Países Bajos;Mayo;..
10 Cáceres;Países Bajos;Junio;16
10 Cáceres;Países Bajos;Julio;31
10 Cáceres;Países Bajos;Agosto;49
10 Cáceres;Países Bajos;Septiembre;..
10 Cáceres;Países Bajos;Octubre;57
10 Cáceres;Países Bajos;Noviembre;18
10 Cáceres;Países Bajos;Diciembre;..
10 Cáceres;Polonia;Total;74
10 Cáceres;Polonia;Enero;..
10 Cáceres;Polonia;Febrero;..
10 Cáceres;Polonia;Marzo;..
10 Cáceres;Polonia;Abril;..
10 Cáceres;Polonia;Mayo;..
10 Cáceres;Polonia;Junio;..
10 Cáceres;Polonia;Julio;..
10 Cáceres;Polonia;Agosto;..
10 Cáceres;Polonia;Septiembre;..
10 Cáceres;Polonia;Octubre;66
10 Cáceres;Polonia;Noviembre;..
10 Cáceres;Polonia;Diciembre;..
10 Cáceres;Portugal;Total;1.105
10 Cáceres;Portugal;Enero;16
10 Cáceres;Portugal;Febrero;..
10 Cáceres;Portugal;Marzo;..
10 Cáceres;Portugal;Abril;..
10 Cáceres;Portugal;Mayo;30
10 Cáceres;Portugal;Junio;73
10 Cáceres;Portugal;Julio;95
10 Cáceres;Portugal;Agosto;282
10 Cáceres;Portugal;Septiembre;71
10 Cáceres;Portugal;Octubre;355
10 Cáceres;Portugal;Noviembre;53
10 Cáceres;Portugal;Diciembre;131
10 Cáceres;Republica Checa;Total;17
10 Cáceres;Republica Checa;Enero;..
10 Cáceres;Republica Checa;Febrero;..
10 Cáceres;Republica Checa;Marzo;..
10 Cáceres;Republica Checa;Abril;..
10 Cáceres;Republica Checa;Mayo;..
10 Cáceres;Republica Checa;Junio;..
10 Cáceres;Republica Checa;Julio;..
10 Cáceres;Republica Checa;Agosto;..
10 Cáceres;Republica Checa;Septiembre;..
10 Cáceres;Republica Checa;Octubre;17
10 Cáceres;Republica Checa;Noviembre;..
10 Cáceres;Republica Checa;Diciembre;..
10 Cáceres;Suecia;Total;16
10 Cáceres;Suecia;Enero;..
10 Cáceres;Suecia;Febrero;..
10 Cáceres;Suecia;Marzo;..
10 Cáceres;Suecia;Abril;..
10 Cáceres;Suecia;Mayo;..
10 Cáceres;Suecia;Junio;..
10 Cáceres;Suecia;Julio;..
10 Cáceres;Suecia;Agosto;..
10 Cáceres;Suecia;Septiembre;..
10 Cáceres;Suecia;Octubre;16
10 Cáceres;Suecia;Noviembre;..
10 Cáceres;Suecia;Diciembre;..
10 Cáceres;Resto de la UE;Total;15
10 Cáceres;Resto de la UE;Enero;..
10 Cáceres;Resto de la UE;Febrero;..
10 Cáceres;Resto de la UE;Marzo;..
10 Cáceres;Resto de la UE;Abril;..
10 Cáceres;Resto de la UE;Mayo;15
10 Cáceres;Resto de la UE;Junio;..
10 Cáceres;Resto de la UE;Julio;..
10 Cáceres;Resto de la UE;Agosto;..
10 Cáceres;Resto de la UE;Septiembre;..
10 Cáceres;Resto de la UE;Octubre;..
10 Cáceres;Resto de la UE;Noviembre;..
10 Cáceres;Resto de la UE;Diciembre;..
10 Cáceres;Noruega;Total;33
10 Cáceres;Noruega;Enero;..
10 Cáceres;Noruega;Febrero;..
10 Cáceres;Noruega;Marzo;..
10 Cáceres;Noruega;Abril;..
10 Cáceres;Noruega;Mayo;..
10 Cáceres;Noruega;Junio;..
10 Cáceres;Noruega;Julio;..
10 Cáceres;Noruega;Agosto;33
10 Cáceres;Noruega;Septiembre;..
10 Cáceres;Noruega;Octubre;..
10 Cáceres;Noruega;Noviembre;..
10 Cáceres;Noruega;Diciembre;..
10 Cáceres;Reino Unido;Total;301
10 Cáceres;Reino Unido;Enero;..
10 Cáceres;Reino Unido;Febrero;..
10 Cáceres;Reino Unido;Marzo;..
10 Cáceres;Reino Unido;Abril;..
10 Cáceres;Reino Unido;Mayo;120
10 Cáceres;Reino Unido;Junio;..
10 Cáceres;Reino Unido;Julio;15
10 Cáceres;Reino Unido;Agosto;..
10 Cáceres;Reino Unido;Septiembre;16
10 Cáceres;Reino Unido;Octubre;79
10 Cáceres;Reino Unido;Noviembre;53
10 Cáceres;Reino Unido;Diciembre;18
10 Cáceres;Rusia;Total;31
10 Cáceres;Rusia;Enero;..
10 Cáceres;Rusia;Febrero;31
10 Cáceres;Rusia;Marzo;..
10 Cáceres;Rusia;Abril;..
10 Cáceres;Rusia;Mayo;..
10 Cáceres;Rusia;Junio;..
10 Cáceres;Rusia;Julio;..
10 Cáceres;Rusia;Agosto;..
10 Cáceres;Rusia;Septiembre;..
10 Cáceres;Rusia;Octubre;..
10 Cáceres;Rusia;Noviembre;..
10 Cáceres;Rusia;Diciembre;..
10 Cáceres;Suiza;Total;73
10 Cáceres;Suiza;Enero;..
10 Cáceres;Suiza;Febrero;..
10 Cáceres;Suiza;Marzo;..
10 Cáceres;Suiza;Abril;..
10 Cáceres;Suiza;Mayo;..
10 Cáceres;Suiza;Junio;..
10 Cáceres;Suiza;Julio;17
10 Cáceres;Suiza;Agosto;23
10 Cáceres;Suiza;Septiembre;..
10 Cáceres;Suiza;Octubre;..
10 Cáceres;Suiza;Noviembre;18
10 Cáceres;Suiza;Diciembre;..
10 Cáceres;Resto de Europa;Total;119
10 Cáceres;Resto de Europa;Enero;..
10 Cáceres;Resto de Europa;Febrero;..
10 Cáceres;Resto de Europa;Marzo;..
10 Cáceres;Resto de Europa;Abril;..
10 Cáceres;Resto de Europa;Mayo;..
10 Cáceres;Resto de Europa;Junio;..
10 Cáceres;Resto de Europa;Julio;..
10 Cáceres;Resto de Europa;Agosto;24
10 Cáceres;Resto de Europa;Septiembre;..
10 Cáceres;Resto de Europa;Octubre;25
10 Cáceres;Resto de Europa;Noviembre;35
10 Cáceres;Resto de Europa;Diciembre;34
10 Cáceres;Estados Unidos;Total;273
10 Cáceres;Estados Unidos;Enero;..
10 Cáceres;Estados Unidos;Febrero;..
10 Cáceres;Estados Unidos;Marzo;..
10 Cáceres;Estados Unidos;Abril;..
10 Cáceres;Estados Unidos;Mayo;..
10 Cáceres;Estados Unidos;Junio;16
10 Cáceres;Estados Unidos;Julio;41
10 Cáceres;Estados Unidos;Agosto;16
10 Cáceres;Estados Unidos;Septiembre;55
10 Cáceres;Estados Unidos;Octubre;82
10 Cáceres;Estados Unidos;Noviembre;61
10 Cáceres;Estados Unidos;Diciembre;..
10 Cáceres;Resto de América;Total;281
10 Cáceres;Resto de América;Enero;..
10 Cáceres;Resto de América;Febrero;..
10 Cáceres;Resto de América;Marzo;..
10 Cáceres;Resto de América;Abril;..
10 Cáceres;Resto de América;Mayo;30
10 Cáceres;Resto de América;Junio;..
10 Cáceres;Resto de América;Julio;33
10 Cáceres;Resto de América;Agosto;24
10 Cáceres;Resto de América;Septiembre;40
10 Cáceres;Resto de América;Octubre;83
10 Cáceres;Resto de América;Noviembre;53
10 Cáceres;Resto de América;Diciembre;18
10 Cáceres;Países Africanos;Total;31
10 Cáceres;Países Africanos;Enero;..
10 Cáceres;Países Africanos;Febrero;..
10 Cáceres;Países Africanos;Marzo;..
10 Cáceres;Países Africanos;Abril;..
10 Cáceres;Países Africanos;Mayo;..
10 Cáceres;Países Africanos;Junio;..
10 Cáceres;Países Africanos;Julio;31
10 Cáceres;Países Africanos;Agosto;..
10 Cáceres;Países Africanos;Septiembre;..
10 Cáceres;Países Africanos;Octubre;..
10 Cáceres;Países Africanos;Noviembre;..
10 Cáceres;Países Africanos;Diciembre;..
10 Cáceres;Resto del mundo;Total;46
10 Cáceres;Resto del mundo;Enero;..
10 Cáceres;Resto del mundo;Febrero;..
10 Cáceres;Resto del mundo;Marzo;..
10 Cáceres;Resto del mundo;Abril;..
10 Cáceres;Resto del mundo;Mayo;15
10 Cáceres;Resto del mundo;Junio;..
10 Cáceres;Resto del mundo;Julio;31
10 Cáceres;Resto del mundo;Agosto;..
10 Cáceres;Resto del mundo;Septiembre;..
10 Cáceres;Resto del mundo;Octubre;..
10 Cáceres;Resto del mundo;Noviembre;..
10 Cáceres;Resto del mundo;Diciembre;..
11 Cádiz;Total;Total;141.934
11 Cádiz;Total;Enero;2.302
11 Cádiz;Total;Febrero;1.843
11 Cádiz;Total;Marzo;3.832
11 Cádiz;Total;Abril;4.245
11 Cádiz;Total;Mayo;12.847
11 Cádiz;Total;Junio;19.404
11 Cádiz;Total;Julio;24.796
11 Cádiz;Total;Agosto;24.274
11 Cádiz;Total;Septiembre;17.388
11 Cádiz;Total;Octubre;12.863
11 Cádiz;Total;Noviembre;8.614
11 Cádiz;Total;Diciembre;9.526
11 Cádiz;Españoles;Total;112.430
11 Cádiz;Españoles;Enero;2.086
11 Cádiz;Españoles;Febrero;1.524
11 Cádiz;Españoles;Marzo;3.246
11 Cádiz;Españoles;Abril;3.319
11 Cádiz;Españoles;Mayo;10.528
11 Cádiz;Españoles;Junio;16.007
11 Cádiz;Españoles;Julio;21.551
11 Cádiz;Españoles;Agosto;20.890
11 Cádiz;Españoles;Septiembre;13.784
11 Cádiz;Españoles;Octubre;7.466
11 Cádiz;Españoles;Noviembre;5.064
11 Cádiz;Españoles;Diciembre;6.965
11 Cádiz;Extranjeros;Total;29.504
11 Cádiz;Extranjeros;Enero;217
11 Cádiz;Extranjeros;Febrero;319
11 Cádiz;Extranjeros;Marzo;585
11 Cádiz;Extranjeros;Abril;926
11 Cádiz;Extranjeros;Mayo;2.318
11 Cádiz;Extranjeros;Junio;3.398
11 Cádiz;Extranjeros;Julio;3.245
11 Cádiz;Extranjeros;Agosto;3.385
11 Cádiz;Extranjeros;Septiembre;3.603
11 Cádiz;Extranjeros;Octubre;5.397
11 Cádiz;Extranjeros;Noviembre;3.550
11 Cádiz;Extranjeros;Diciembre;2.561
11 Cádiz;Unión Europea27 (sin España);Total;18.265
11 Cádiz;Unión Europea27 (sin España);Enero;147
11 Cádiz;Unión Europea27 (sin España);Febrero;110
11 Cádiz;Unión Europea27 (sin España);Marzo;288
11 Cádiz;Unión Europea27 (sin España);Abril;611
11 Cádiz;Unión Europea27 (sin España);Mayo;1.294
11 Cádiz;Unión Europea27 (sin España);Junio;1.431
11 Cádiz;Unión Europea27 (sin España);Julio;1.907
11 Cádiz;Unión Europea27 (sin España);Agosto;1.990
11 Cádiz;Unión Europea27 (sin España);Septiembre;2.382
11 Cádiz;Unión Europea27 (sin España);Octubre;3.690
11 Cádiz;Unión Europea27 (sin España);Noviembre;2.647
11 Cádiz;Unión Europea27 (sin España);Diciembre;1.766
11 Cádiz;Alemania;Total;4.668
11 Cádiz;Alemania;Enero;18
11 Cádiz;Alemania;Febrero;33
11 Cádiz;Alemania;Marzo;84
11 Cádiz;Alemania;Abril;78
11 Cádiz;Alemania;Mayo;158
11 Cádiz;Alemania;Junio;331
11 Cádiz;Alemania;Julio;458
11 Cádiz;Alemania;Agosto;305
11 Cádiz;Alemania;Septiembre;872
11 Cádiz;Alemania;Octubre;1.358
11 Cádiz;Alemania;Noviembre;646
11 Cádiz;Alemania;Diciembre;327
11 Cádiz;Austria;Total;255
11 Cádiz;Austria;Enero;..
11 Cádiz;Austria;Febrero;..
11 Cádiz;Austria;Marzo;..
11 Cádiz;Austria;Abril;21
11 Cádiz;Austria;Mayo;..
11 Cádiz;Austria;Junio;..
11 Cádiz;Austria;Julio;56
11 Cádiz;Austria;Agosto;19
11 Cádiz;Austria;Septiembre;33
11 Cádiz;Austria;Octubre;16
11 Cádiz;Austria;Noviembre;72
11 Cádiz;Austria;Diciembre;32
11 Cádiz;Bélgica;Total;1.135
11 Cádiz;Bélgica;Enero;..
11 Cádiz;Bélgica;Febrero;..
11 Cádiz;Bélgica;Marzo;..
11 Cádiz;Bélgica;Abril;75
11 Cádiz;Bélgica;Mayo;55
11 Cádiz;Bélgica;Junio;149
11 Cádiz;Bélgica;Julio;154
11 Cádiz;Bélgica;Agosto;97
11 Cádiz;Bélgica;Septiembre;176
11 Cádiz;Bélgica;Octubre;71
11 Cádiz;Bélgica;Noviembre;178
11 Cádiz;Bélgica;Diciembre;172
11 Cádiz;Dinamarca;Total;181
11 Cádiz;Dinamarca;Enero;..
11 Cádiz;Dinamarca;Febrero;..
11 Cádiz;Dinamarca;Marzo;14
11 Cádiz;Dinamarca;Abril;..
11 Cádiz;Dinamarca;Mayo;..
11 Cádiz;Dinamarca;Junio;..
11 Cádiz;Dinamarca;Julio;32
11 Cádiz;Dinamarca;Agosto;28
11 Cádiz;Dinamarca;Septiembre;..
11 Cádiz;Dinamarca;Octubre;58
11 Cádiz;Dinamarca;Noviembre;25
11 Cádiz;Dinamarca;Diciembre;16
11 Cádiz;Finlandia;Total;135
11 Cádiz;Finlandia;Enero;..
11 Cádiz;Finlandia;Febrero;12
11 Cádiz;Finlandia;Marzo;..
11 Cádiz;Finlandia;Abril;..
11 Cádiz;Finlandia;Mayo;13
11 Cádiz;Finlandia;Junio;22
11 Cádiz;Finlandia;Julio;..
11 Cádiz;Finlandia;Agosto;..
11 Cádiz;Finlandia;Septiembre;..
11 Cádiz;Finlandia;Octubre;..
11 Cádiz;Finlandia;Noviembre;42
11 Cádiz;Finlandia;Diciembre;42
11 Cádiz;Francia;Total;3.634
11 Cádiz;Francia;Enero;14
11 Cádiz;Francia;Febrero;14
11 Cádiz;Francia;Marzo;35
11 Cádiz;Francia;Abril;116
11 Cádiz;Francia;Mayo;543
11 Cádiz;Francia;Junio;317
11 Cádiz;Francia;Julio;257
11 Cádiz;Francia;Agosto;585
11 Cádiz;Francia;Septiembre;242
11 Cádiz;Francia;Octubre;547
11 Cádiz;Francia;Noviembre;669
11 Cádiz;Francia;Diciembre;295
11 Cádiz;Grecia;Total;42
11 Cádiz;Grecia;Enero;..
11 Cádiz;Grecia;Febrero;..
11 Cádiz;Grecia;Marzo;..
11 Cádiz;Grecia;Abril;..
11 Cádiz;Grecia;Mayo;..
11 Cádiz;Grecia;Junio;29
11 Cádiz;Grecia;Julio;..
11 Cádiz;Grecia;Agosto;..
11 Cádiz;Grecia;Septiembre;..
11 Cádiz;Grecia;Octubre;..
11 Cádiz;Grecia;Noviembre;..
11 Cádiz;Grecia;Diciembre;..
11 Cádiz;Irlanda;Total;472
11 Cádiz;Irlanda;Enero;..
11 Cádiz;Irlanda;Febrero;..
11 Cádiz;Irlanda;Marzo;14
11 Cádiz;Irlanda;Abril;..
11 Cádiz;Irlanda;Mayo;14
11 Cádiz;Irlanda;Junio;29
11 Cádiz;Irlanda;Julio;24
11 Cádiz;Irlanda;Agosto;59
11 Cádiz;Irlanda;Septiembre;73
11 Cádiz;Irlanda;Octubre;137
11 Cádiz;Irlanda;Noviembre;78
11 Cádiz;Irlanda;Diciembre;38
11 Cádiz;Italia;Total;2.279
11 Cádiz;Italia;Enero;..
11 Cádiz;Italia;Febrero;..
11 Cádiz;Italia;Marzo;49
11 Cádiz;Italia;Abril;226
11 Cádiz;Italia;Mayo;208
11 Cádiz;Italia;Junio;188
11 Cádiz;Italia;Julio;243
11 Cádiz;Italia;Agosto;197
11 Cádiz;Italia;Septiembre;161
11 Cádiz;Italia;Octubre;420
11 Cádiz;Italia;Noviembre;335
11 Cádiz;Italia;Diciembre;250
11 Cádiz;Luxemburgo;Total;42
11 Cádiz;Luxemburgo;Enero;..
11 Cádiz;Luxemburgo;Febrero;13
11 Cádiz;Luxemburgo;Marzo;..
11 Cádiz;Luxemburgo;Abril;14
11 Cádiz;Luxemburgo;Mayo;..
11 Cádiz;Luxemburgo;Junio;..
11 Cádiz;Luxemburgo;Julio;..
11 Cádiz;Luxemburgo;Agosto;..
11 Cádiz;Luxemburgo;Septiembre;..
11 Cádiz;Luxemburgo;Octubre;..
11 Cádiz;Luxemburgo;Noviembre;..
11 Cádiz;Luxemburgo;Diciembre;..
11 Cádiz;Países Bajos;Total;2.455
11 Cádiz;Países Bajos;Enero;..
11 Cádiz;Países Bajos;Febrero;..
11 Cádiz;Países Bajos;Marzo;..
11 Cádiz;Países Bajos;Abril;14
11 Cádiz;Países Bajos;Mayo;168
11 Cádiz;Países Bajos;Junio;79
11 Cádiz;Países Bajos;Julio;251
11 Cádiz;Países Bajos;Agosto;219
11 Cádiz;Países Bajos;Septiembre;294
11 Cádiz;Países Bajos;Octubre;716
11 Cádiz;Países Bajos;Noviembre;231
11 Cádiz;Países Bajos;Diciembre;477
11 Cádiz;Polonia;Total;577
11 Cádiz;Polonia;Enero;..
11 Cádiz;Polonia;Febrero;21
11 Cádiz;Polonia;Marzo;..
11 Cádiz;Polonia;Abril;27
11 Cádiz;Polonia;Mayo;39
11 Cádiz;Polonia;Junio;58
11 Cádiz;Polonia;Julio;226
11 Cádiz;Polonia;Agosto;40
11 Cádiz;Polonia;Septiembre;72
11 Cádiz;Polonia;Octubre;43
11 Cádiz;Polonia;Noviembre;25
11 Cádiz;Polonia;Diciembre;26
11 Cádiz;Portugal;Total;1.279
11 Cádiz;Portugal;Enero;..
11 Cádiz;Portugal;Febrero;..
11 Cádiz;Portugal;Marzo;14
11 Cádiz;Portugal;Abril;..
11 Cádiz;Portugal;Mayo;35
11 Cádiz;Portugal;Junio;207
11 Cádiz;Portugal;Julio;144
11 Cádiz;Portugal;Agosto;334
11 Cádiz;Portugal;Septiembre;374
11 Cádiz;Portugal;Octubre;108
11 Cádiz;Portugal;Noviembre;33
11 Cádiz;Portugal;Diciembre;17
11 Cádiz;Republica Checa;Total;118
11 Cádiz;Republica Checa;Enero;..
11 Cádiz;Republica Checa;Febrero;..
11 Cádiz;Republica Checa;Marzo;..
11 Cádiz;Republica Checa;Abril;..
11 Cádiz;Republica Checa;Mayo;..
11 Cádiz;Republica Checa;Junio;14
11 Cádiz;Republica Checa;Julio;37
11 Cádiz;Republica Checa;Agosto;..
11 Cádiz;Republica Checa;Septiembre;..
11 Cádiz;Republica Checa;Octubre;24
11 Cádiz;Republica Checa;Noviembre;..
11 Cádiz;Republica Checa;Diciembre;24
11 Cádiz;Suecia;Total;679
11 Cádiz;Suecia;Enero;..
11 Cádiz;Suecia;Febrero;..
11 Cádiz;Suecia;Marzo;50
11 Cádiz;Suecia;Abril;..
11 Cádiz;Suecia;Mayo;21
11 Cádiz;Suecia;Junio;..
11 Cádiz;Suecia;Julio;26
11 Cádiz;Suecia;Agosto;95
11 Cádiz;Suecia;Septiembre;33
11 Cádiz;Suecia;Octubre;189
11 Cádiz;Suecia;Noviembre;260
11 Cádiz;Suecia;Diciembre;..
11 Cádiz;Resto de la UE;Total;313
11 Cádiz;Resto de la UE;Enero;115
11 Cádiz;Resto de la UE;Febrero;..
11 Cádiz;Resto de la UE;Marzo;14
11 Cádiz;Resto de la UE;Abril;27
11 Cádiz;Resto de la UE;Mayo;27
11 Cádiz;Resto de la UE;Junio;..
11 Cádiz;Resto de la UE;Julio;..
11 Cádiz;Resto de la UE;Agosto;..
11 Cádiz;Resto de la UE;Septiembre;33
11 Cádiz;Resto de la UE;Octubre;..
11 Cádiz;Resto de la UE;Noviembre;46
11 Cádiz;Resto de la UE;Diciembre;45
11 Cádiz;Noruega;Total;272
11 Cádiz;Noruega;Enero;..
11 Cádiz;Noruega;Febrero;..
11 Cádiz;Noruega;Marzo;..
11 Cádiz;Noruega;Abril;..
11 Cádiz;Noruega;Mayo;..
11 Cádiz;Noruega;Junio;14
11 Cádiz;Noruega;Julio;..
11 Cádiz;Noruega;Agosto;20
11 Cádiz;Noruega;Septiembre;60
11 Cádiz;Noruega;Octubre;139
11 Cádiz;Noruega;Noviembre;..
11 Cádiz;Noruega;Diciembre;33
11 Cádiz;Reino Unido;Total;3.482
11 Cádiz;Reino Unido;Enero;37
11 Cádiz;Reino Unido;Febrero;42
11 Cádiz;Reino Unido;Marzo;36
11 Cádiz;Reino Unido;Abril;210
11 Cádiz;Reino Unido;Mayo;251
11 Cádiz;Reino Unido;Junio;403
11 Cádiz;Reino Unido;Julio;433
11 Cádiz;Reino Unido;Agosto;401
11 Cádiz;Reino Unido;Septiembre;451
11 Cádiz;Reino Unido;Octubre;644
11 Cádiz;Reino Unido;Noviembre;329
11 Cádiz;Reino Unido;Diciembre;244
11 Cádiz;Rusia;Total;130
11 Cádiz;Rusia;Enero;..
11 Cádiz;Rusia;Febrero;..
11 Cádiz;Rusia;Marzo;..
11 Cádiz;Rusia;Abril;..
11 Cádiz;Rusia;Mayo;..
11 Cádiz;Rusia;Junio;14
11 Cádiz;Rusia;Julio;..
11 Cádiz;Rusia;Agosto;12
11 Cádiz;Rusia;Septiembre;12
