anio,tabla,pregunta,ambito,TOTAL,NADA,POCO,BASTANTE,MUCHO
2020,EAL-24b,"EMPRESAS DE 50 A 499 TRABAJADORES QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",La falta de cursos de formación adecuados en el mercado,100,29.856,47.105,19.554,3.484
2020,EAL-24b,"EMPRESAS DE 50 A 499 TRABAJADORES QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",El alto coste de los cursos de formación,100,23.92,42.02,26.79,7.27
2020,EAL-24b,"EMPRESAS DE 50 A 499 TRABAJADORES QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,100,35.43,40.199,22.454,1.917
2020,EAL-24b,"EMPRESAS DE 50 A 499 TRABAJADORES QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,100,17.189,30.457,40.945,11.409
2020,EAL-24b,"EMPRESAS DE 50 A 499 TRABAJADORES QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",Dificultad para acceder a ayudas o subvenciones públicas,100,30.738,41.918,20.873,6.47
2020,EAL-24c,"EMPRESAS DE MÁS DE 499 TRABAJADORES QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",El nivel de formación de los empleados era el apropiado para las necesidades de la empresa,100,19.936,34.377,40.575,5.112
2020,EAL-24c,"EMPRESAS DE MÁS DE 499 TRABAJADORES QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS","La estrategia preferida de la empresa fue contratar personal con la cualificación, habilidades o competencias requeridas",100,30.288,45.687,21.086,2.939
2020,EAL-24c,"EMPRESAS DE MÁS DE 499 TRABAJADORES QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",Dificultad para evaluar la necesidades de formación de la empresa,100,42.045,48.371,8.626,0.958
2020,EAL-24c,"EMPRESAS DE MÁS DE 499 TRABAJADORES QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",La falta de cursos de formación adecuados en el mercado,100,36.358,50.288,12.141,1.214
2020,EAL-24c,"EMPRESAS DE MÁS DE 499 TRABAJADORES QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",El alto coste de los cursos de formación,100,22.684,46.134,27.987,3.195
2020,EAL-24c,"EMPRESAS DE MÁS DE 499 TRABAJADORES QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,100,39.105,43.898,15.208,1.789
2020,EAL-24c,"EMPRESAS DE MÁS DE 499 TRABAJADORES QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,100,16.997,36.55,36.55,9.904
2020,EAL-24c,"EMPRESAS DE MÁS DE 499 TRABAJADORES QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",Dificultad para acceder a ayudas o subvenciones públicas,100,38.914,45.431,12.268,3.387
2020,EAL-24d,"EMPRESAS DE LA INDUSTRIA QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",El nivel de formación de los empleados era el apropiado para las necesidades de la empresa,100,9.306,17.331,58.63,14.734
2020,EAL-24d,"EMPRESAS DE LA INDUSTRIA QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS","La estrategia preferida de la empresa fue contratar personal con la cualificación, habilidades o competencias requeridas",100,31.193,28.027,34.216,6.564
2020,EAL-24d,"EMPRESAS DE LA INDUSTRIA QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",Dificultad para evaluar la necesidades de formación de la empresa,100,34.549,52.617,11.744,1.091
2020,EAL-24d,"EMPRESAS DE LA INDUSTRIA QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",La falta de cursos de formación adecuados en el mercado,100,29.792,41.183,22.772,6.252
2020,EAL-24d,"EMPRESAS DE LA INDUSTRIA QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",El alto coste de los cursos de formación,100,24.203,39.731,28.058,8.008
2020,EAL-24d,"EMPRESAS DE LA INDUSTRIA QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,100,36.202,38.125,23.182,2.491
2020,EAL-24d,"EMPRESAS DE LA INDUSTRIA QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,100,19.794,26.215,40.999,12.991
2020,EAL-24d,"EMPRESAS DE LA INDUSTRIA QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",Dificultad para acceder a ayudas o subvenciones públicas,100,29.358,36.535,25.553,8.555
2020,EAL-24e,"EMPRESAS DE LA CONSTRUCCIÓN QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",El nivel de formación de los empleados era el apropiado para las necesidades de la empresa,100,8.14,11.105,57.866,22.889
2020,EAL-24e,"EMPRESAS DE LA CONSTRUCCIÓN QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS","La estrategia preferida de la empresa fue contratar personal con la cualificación, habilidades o competencias requeridas",100,27.31,22.514,37.285,12.891
2020,EAL-24e,"EMPRESAS DE LA CONSTRUCCIÓN QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",Dificultad para evaluar la necesidades de formación de la empresa,100,36.157,48.322,13.777,1.745
2020,EAL-24e,"EMPRESAS DE LA CONSTRUCCIÓN QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",La falta de cursos de formación adecuados en el mercado,100,32.579,41.737,20.027,5.657
2020,EAL-24e,"EMPRESAS DE LA CONSTRUCCIÓN QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",El alto coste de los cursos de formación,100,25.483,32.647,31.949,9.921
2020,EAL-24e,"EMPRESAS DE LA CONSTRUCCIÓN QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,100,39.675,32.718,24.953,2.654
2020,EAL-24e,"EMPRESAS DE LA CONSTRUCCIÓN QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,100,21.381,25.189,38.46,14.97
2020,EAL-24e,"EMPRESAS DE LA CONSTRUCCIÓN QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",Dificultad para acceder a ayudas o subvenciones públicas,100,29.154,32.32,28.252,10.275
2020,EAL-24f,"EMPRESAS DEL SECTOR SERVICIOS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",El nivel de formación de los empleados era el apropiado para las necesidades de la empresa,100,10.567,12.991,61.078,15.364
2020,EAL-24f,"EMPRESAS DEL SECTOR SERVICIOS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS","La estrategia preferida de la empresa fue contratar personal con la cualificación, habilidades o competencias requeridas",100,34.293,20.911,35.687,9.109
2020,EAL-24f,"EMPRESAS DEL SECTOR SERVICIOS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",Dificultad para evaluar la necesidades de formación de la empresa,100,38.287,42.99,16.888,1.836
2020,EAL-24f,"EMPRESAS DEL SECTOR SERVICIOS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",La falta de cursos de formación adecuados en el mercado,100,32.089,38.983,21.95,6.978
2020,EAL-24f,"EMPRESAS DEL SECTOR SERVICIOS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",El alto coste de los cursos de formación,100,23.941,35.758,30.057,10.244
2020,EAL-24f,"EMPRESAS DEL SECTOR SERVICIOS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",El mayor esfuerzo realizado en años anteriores para ofrecer formación a sus trabajadores,100,38.941,35.043,23.438,2.578
2020,EAL-24f,"EMPRESAS DEL SECTOR SERVICIOS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",La elevada carga de trabajo y el escaso tiempo disponible de los empleados de su empresa,100,19.443,27.808,39.344,13.405
2020,EAL-24f,"EMPRESAS DEL SECTOR SERVICIOS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN GRADO DE LIMITACIÓN A LA FORMACIÓN QUE SUPUSIERON CIERTOS MOTIVOS",Dificultad para acceder a ayudas o subvenciones públicas,100,28.305,34.171,25.868,11.656
