anio,tabla,pregunta,ambito,TOTAL,NADA,POCO,BASTANTE,MUCHO
2024,EAL-16a,EMPRESAS DE 5 A 49 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,De dirección,100,11.075,19.589,39.991,29.345
2024,EAL-16a,EMPRESAS DE 5 A 49 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,De trabajo en equipo,100,2.321,5.976,45.426,46.277
2024,EAL-16a,EMPRESAS DE 5 A 49 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,De atención al público/ trato a clientes,100,5.2,13.151,36.884,44.764
2024,EAL-16a,EMPRESAS DE 5 A 49 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,Administrativas de oficina,100,11.815,25.651,36.989,25.545
2024,EAL-16a,EMPRESAS DE 5 A 49 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,"De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",100,6.161,16.142,43.592,34.104
2024,EAL-16a,EMPRESAS DE 5 A 49 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,En lenguas extranjeras,100,23.741,40.753,23.986,11.519
2024,EAL-16a,EMPRESAS DE 5 A 49 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,Básicas de cálculo y/o comunicación oral o escrita,100,23.741,36.767,28.759,10.733
2024,EAL-16a,EMPRESAS DE 5 A 49 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,Generales de tecnologías de la información,100,14.343,30.144,38.53,16.983
2024,EAL-16a,EMPRESAS DE 5 A 49 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,Profesionales de tecnologías de la información,100,28.16,38.095,23.711,10.034
2024,EAL-16a,EMPRESAS DE 5 A 49 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,"Competencias técnicas, prácticas y otras específicas del puesto de trabajo",100,13.89,19.16,36.312,30.638
2024,EAL-16b,EMPRESAS DE 50 A 499 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,De dirección,100,2.498,9.573,43.903,44.026
2024,EAL-16b,EMPRESAS DE 50 A 499 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,De trabajo en equipo,100,1.103,4.062,41.538,53.297
2024,EAL-16b,EMPRESAS DE 50 A 499 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,De atención al público/ trato a clientes,100,4.355,16.362,40.501,38.782
2024,EAL-16b,EMPRESAS DE 50 A 499 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,Administrativas de oficina,100,2.678,21.162,47.295,28.866
2024,EAL-16b,EMPRESAS DE 50 A 499 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,"De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",100,2.76,10.937,49.81,36.493
2024,EAL-16b,EMPRESAS DE 50 A 499 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,En lenguas extranjeras,100,14.822,35.718,31.244,18.217
2024,EAL-16b,EMPRESAS DE 50 A 499 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,Básicas de cálculo y/o comunicación oral o escrita,100,10.332,33.79,40.67,15.208
2024,EAL-16b,EMPRESAS DE 50 A 499 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,Generales de tecnologías de la información,100,4.697,20.101,46.86,28.343
2024,EAL-16b,EMPRESAS DE 50 A 499 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,Profesionales de tecnologías de la información,100,12.16,32.897,33.533,21.409
2024,EAL-16b,EMPRESAS DE 50 A 499 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,"Competencias técnicas, prácticas y otras específicas del puesto de trabajo",100,7.808,15.121,38.807,38.263
2024,EAL-16c,EMPRESAS DE MÁS DE 499 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,De dirección,100,1.219,8.24,42.912,47.628
2024,EAL-16c,EMPRESAS DE MÁS DE 499 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,De trabajo en equipo,100,0.35,2.647,40.67,56.333
2024,EAL-16c,EMPRESAS DE MÁS DE 499 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,De atención al público/ trato a clientes,100,2.959,15.763,37.806,43.472
2024,EAL-16c,EMPRESAS DE MÁS DE 499 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,Administrativas de oficina,100,2.211,21.871,49.752,26.166
2024,EAL-16c,EMPRESAS DE MÁS DE 499 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,"De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",100,1.237,11.915,49.421,37.427
2024,EAL-16c,EMPRESAS DE MÁS DE 499 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,En lenguas extranjeras,100,8.034,33.434,36.148,22.384
2024,EAL-16c,EMPRESAS DE MÁS DE 499 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,Básicas de cálculo y/o comunicación oral o escrita,100,4.952,29.125,45.866,20.057
2024,EAL-16c,EMPRESAS DE MÁS DE 499 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,Generales de tecnologías de la información,100,2.056,14.576,48.346,35.022
2024,EAL-16c,EMPRESAS DE MÁS DE 499 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,Profesionales de tecnologías de la información,100,6.458,25.46,39.324,28.758
2024,EAL-16c,EMPRESAS DE MÁS DE 499 TRABAJADORES SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,"Competencias técnicas, prácticas y otras específicas del puesto de trabajo",100,6.08,16.604,37.88,39.435
2024,EAL-16d,EMPRESAS DE LA INDUSTRIA SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,De dirección,100,8.197,17.305,41.698,32.801
2024,EAL-16d,EMPRESAS DE LA INDUSTRIA SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,De trabajo en equipo,100,2.753,6.778,50.076,40.393
2024,EAL-16d,EMPRESAS DE LA INDUSTRIA SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,De atención al público/ trato a clientes,100,7.136,19.834,42.025,31.005
2024,EAL-16d,EMPRESAS DE LA INDUSTRIA SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,Administrativas de oficina,100,7.854,20.558,45.127,26.46
2024,EAL-16d,EMPRESAS DE LA INDUSTRIA SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,"De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",100,5.355,13.448,46.745,34.453
2024,EAL-16d,EMPRESAS DE LA INDUSTRIA SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,En lenguas extranjeras,100,26.05,40.489,23.916,9.544
2024,EAL-16d,EMPRESAS DE LA INDUSTRIA SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,Básicas de cálculo y/o comunicación oral o escrita,100,19.333,38.621,32.408,9.638
2024,EAL-16d,EMPRESAS DE LA INDUSTRIA SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,Generales de tecnologías de la información,100,10.605,27.884,44.776,16.735
2024,EAL-16d,EMPRESAS DE LA INDUSTRIA SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,Profesionales de tecnologías de la información,100,20.694,40.976,27.74,10.59
2024,EAL-16d,EMPRESAS DE LA INDUSTRIA SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,"Competencias técnicas, prácticas y otras específicas del puesto de trabajo",100,5.024,11.106,43.003,40.867
2024,EAL-16e,EMPRESAS DE LA CONSTRUCCIÓN SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,De dirección,100,9.038,19.132,42.284,29.546
2024,EAL-16e,EMPRESAS DE LA CONSTRUCCIÓN SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,De trabajo en equipo,100,1.799,5.505,48.771,43.926
2024,EAL-16e,EMPRESAS DE LA CONSTRUCCIÓN SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,De atención al público/ trato a clientes,100,10.004,27.124,38.024,24.848
2024,EAL-16e,EMPRESAS DE LA CONSTRUCCIÓN SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,Administrativas de oficina,100,10.25,22.411,38.818,28.52
2024,EAL-16e,EMPRESAS DE LA CONSTRUCCIÓN SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,"De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",100,4.291,12.994,43.967,38.748
2024,EAL-16e,EMPRESAS DE LA CONSTRUCCIÓN SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,En lenguas extranjeras,100,37.183,45.38,13.307,4.13
2024,EAL-16e,EMPRESAS DE LA CONSTRUCCIÓN SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,Básicas de cálculo y/o comunicación oral o escrita,100,24.034,40.47,28.081,7.415
2024,EAL-16e,EMPRESAS DE LA CONSTRUCCIÓN SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,Generales de tecnologías de la información,100,15.576,33.079,38.295,13.05
2024,EAL-16e,EMPRESAS DE LA CONSTRUCCIÓN SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,Profesionales de tecnologías de la información,100,28.493,42.797,22.826,5.884
2024,EAL-16e,EMPRESAS DE LA CONSTRUCCIÓN SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,"Competencias técnicas, prácticas y otras específicas del puesto de trabajo",100,6.518,9.411,40.56,43.51
2024,EAL-16f,EMPRESAS DEL SECTOR SERVICIOS SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,De dirección,100,11.117,19.077,39.637,30.169
2024,EAL-16f,EMPRESAS DEL SECTOR SERVICIOS SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,De trabajo en equipo,100,2.189,5.68,43.455,48.677
2024,EAL-16f,EMPRESAS DEL SECTOR SERVICIOS SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,De atención al público/ trato a clientes,100,3.851,9.635,35.976,50.538
2024,EAL-16f,EMPRESAS DEL SECTOR SERVICIOS SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,Administrativas de oficina,100,11.946,26.811,36.084,25.159
2024,EAL-16f,EMPRESAS DEL SECTOR SERVICIOS SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,"De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",100,6.288,16.716,43.524,33.473
2024,EAL-16f,EMPRESAS DEL SECTOR SERVICIOS SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,En lenguas extranjeras,100,19.897,39.443,26.688,13.971
2024,EAL-16f,EMPRESAS DEL SECTOR SERVICIOS SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,Básicas de cálculo y/o comunicación oral o escrita,100,23.147,35.378,29.419,12.056
2024,EAL-16f,EMPRESAS DEL SECTOR SERVICIOS SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,Generales de tecnologías de la información,100,13.863,28.992,38.165,18.98
2024,EAL-16f,EMPRESAS DEL SECTOR SERVICIOS SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,Profesionales de tecnologías de la información,100,27.918,36.061,24.113,11.909
2024,EAL-16f,EMPRESAS DEL SECTOR SERVICIOS SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS,"Competencias técnicas, prácticas y otras específicas del puesto de trabajo",100,16.375,22.136,34.43,27.059
