anio,tabla,pregunta,competencia,comunidad_autonoma,porcentaje
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Otras,TOTAL,13.934268172281872
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),De dirección,ANDALUCÍA,17.53197525127779
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),De trabajo en equipo,ANDALUCÍA,27.035288938886307
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),De atención al público/ trato a clientes,ANDALUCÍA,25.978821745616393
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Administrativas de oficina,ANDALUCÍA,19.54953412731408
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Técnicas específicas del puesto de trabajo,ANDALUCÍA,46.91007801227654
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),"De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",ANDALUCÍA,14.668264410261427
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),En lenguas extranjeras,ANDALUCÍA,5.536670661025654
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Generales de tecnologías de la información,ANDALUCÍA,9.764984960015653
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Profesionales de tecnologías de la información,ANDALUCÍA,4.4606392604729646
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Básicas de cálculo y/o comunicación oral o escrita,ANDALUCÍA,0.8192511799662517
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Otras,ANDALUCÍA,14.92993568266856
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),De dirección,ARAGÓN,18.288843258042437
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),De trabajo en equipo,ARAGÓN,25.475701574264203
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),De atención al público/ trato a clientes,ARAGÓN,14.907597535934292
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Administrativas de oficina,ARAGÓN,17.412731006160165
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Técnicas específicas del puesto de trabajo,ARAGÓN,55.742642026009584
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),"De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",ARAGÓN,11.800136892539356
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),En lenguas extranjeras,ARAGÓN,8.131416837782341
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Generales de tecnologías de la información,ARAGÓN,15.017111567419576
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Profesionales de tecnologías de la información,ARAGÓN,6.543463381245722
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Básicas de cálculo y/o comunicación oral o escrita,ARAGÓN,1.2457221081451062
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Otras,ARAGÓN,15.71526351813826
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),De dirección,ASTURIAS (PRINCIPADO DE),13.536269430051814
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),De trabajo en equipo,ASTURIAS (PRINCIPADO DE),19.926597582037996
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),De atención al público/ trato a clientes,ASTURIAS (PRINCIPADO DE),21.243523316062177
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Administrativas de oficina,ASTURIAS (PRINCIPADO DE),15.177029360967184
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Técnicas específicas del puesto de trabajo,ASTURIAS (PRINCIPADO DE),60.2979274611399
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),"De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",ASTURIAS (PRINCIPADO DE),9.995682210708118
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),En lenguas extranjeras,ASTURIAS (PRINCIPADO DE),5.094991364421416
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Generales de tecnologías de la información,ASTURIAS (PRINCIPADO DE),12.651122625215889
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Profesionales de tecnologías de la información,ASTURIAS (PRINCIPADO DE),4.598445595854923
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Básicas de cálculo y/o comunicación oral o escrita,ASTURIAS (PRINCIPADO DE),1.7055267702936097
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Otras,ASTURIAS (PRINCIPADO DE),12.154576856649395
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),De dirección,BALEARS (ILLES),15.025089605734768
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),De trabajo en equipo,BALEARS (ILLES),29.93548387096774
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),De atención al público/ trato a clientes,BALEARS (ILLES),24.88888888888889
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Administrativas de oficina,BALEARS (ILLES),19.268817204301076
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Técnicas específicas del puesto de trabajo,BALEARS (ILLES),44.86021505376344
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),"De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",BALEARS (ILLES),12.7168458781362
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),En lenguas extranjeras,BALEARS (ILLES),7.154121863799283
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Generales de tecnologías de la información,BALEARS (ILLES),11.32616487455197
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Profesionales de tecnologías de la información,BALEARS (ILLES),4.28673835125448
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Básicas de cálculo y/o comunicación oral o escrita,BALEARS (ILLES),1.189964157706093
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Otras,BALEARS (ILLES),18.03584229390681
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),De dirección,CANARIAS,20.173608213003924
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),De trabajo en equipo,CANARIAS,32.810282948001
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),De atención al público/ trato a clientes,CANARIAS,32.36791586678908
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Administrativas de oficina,CANARIAS,16.501126784074785
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Técnicas específicas del puesto de trabajo,CANARIAS,45.3217594524664
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),"De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",CANARIAS,12.019030131040816
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),En lenguas extranjeras,CANARIAS,5.216592938819798
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Generales de tecnologías de la información,CANARIAS,7.845755779984977
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Profesionales de tecnologías de la información,CANARIAS,5.099741256990234
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Básicas de cálculo y/o comunicación oral o escrita,CANARIAS,0.308822301978132
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Otras,CANARIAS,19.255487855771637
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),De dirección,CANTABRIA,15.718827269516073
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),De trabajo en equipo,CANTABRIA,25.785941363475803
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),De atención al público/ trato a clientes,CANTABRIA,23.066054397739315
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Administrativas de oficina,CANTABRIA,19.18050158954433
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Técnicas específicas del puesto de trabajo,CANTABRIA,54.60967855881314
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),"De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",CANTABRIA,11.515365595196045
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),En lenguas extranjeras,CANTABRIA,6.676086188625927
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Generales de tecnologías de la información,CANTABRIA,14.623807841752033
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Profesionales de tecnologías de la información,CANTABRIA,6.216884493111975
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Básicas de cálculo y/o comunicación oral o escrita,CANTABRIA,1.2363122571529497
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Otras,CANTABRIA,8.97209466619569
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),De dirección,CASTILLA-LA MANCHA,16.46322378716745
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),De trabajo en equipo,CASTILLA-LA MANCHA,32.45696400625978
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),De atención al público/ trato a clientes,CASTILLA-LA MANCHA,21.690140845070424
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Administrativas de oficina,CASTILLA-LA MANCHA,14.606155451225874
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Técnicas específicas del puesto de trabajo,CASTILLA-LA MANCHA,56.84924360980699
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),"De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",CASTILLA-LA MANCHA,12.936880542514343
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),En lenguas extranjeras,CASTILLA-LA MANCHA,2.201356285863328
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Generales de tecnologías de la información,CASTILLA-LA MANCHA,8.38810641627543
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Profesionales de tecnologías de la información,CASTILLA-LA MANCHA,4.465310380803339
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Básicas de cálculo y/o comunicación oral o escrita,CASTILLA-LA MANCHA,0.7094418362023995
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Otras,CASTILLA-LA MANCHA,14.950443401147629
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),De dirección,CASTILLA Y LEÓN,15.70767807585569
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),De trabajo en equipo,CASTILLA Y LEÓN,32.32192414431082
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),De atención al público/ trato a clientes,CASTILLA Y LEÓN,22.67345050878816
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Administrativas de oficina,CASTILLA Y LEÓN,24.051803885291395
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Técnicas específicas del puesto de trabajo,CASTILLA Y LEÓN,49.60222016651249
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),"De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",CASTILLA Y LEÓN,8.066604995374654
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),En lenguas extranjeras,CASTILLA Y LEÓN,6.901017576318224
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Generales de tecnologías de la información,CASTILLA Y LEÓN,15.365402405180388
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Profesionales de tecnologías de la información,CASTILLA Y LEÓN,4.25531914893617
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Básicas de cálculo y/o comunicación oral o escrita,CASTILLA Y LEÓN,2.062904717853839
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),Otras,CASTILLA Y LEÓN,11.591119333950047
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),De dirección,CATALUÑA,16.39904610492846
2024,EAL-22,EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES SEGÚN COMUNIDAD AUTÓNOMA POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1),De trabajo en equipo,CATALUÑA,28.994435612082672
